Title,Ingredients
Garlic Butter Prawn,"udang, sy pake tiger prawn unsales butter siung bawang putih, cacah Senggengam daun parsley, rajang halus Sedikit garam Secukupnya lada minyak, boleh olive oil atau minyak goreng "
Udang Paprika - cita rasa Mexico,"ekor udang ukuran sedang air perasan lemon/jeruk nipis siung bawang putih (cincang halus) Secukupnya garam, merica, paprika asap (smoked paprika) bubuk Paprika merah (potong dadu) Zucchini minyak goreng untuk menumis "
Udang Cabe Garam,ons Udang siung bawang putih buah cabe rawit domba helai daun bawang Margarin Garam dan Merica Tepung Sajiku 
Sambal Asam udang kecepe khas aceh,Segenggam udang kecepe butir bawang merah buah cabe rawit (boleh lebih bagi yg suka pedas) buah belimbing wuluh helai daun jeruk iris tipis secukupnya Garam 
Cah udang brokoli,ons udang bersihkan buah brokoli kecil siung bawang putih buah cabe merah kaldu ayam buah jeruk nipis Garam dan merica 
Balado Udang,"udang, kupas, sisakan ekornya Minyak utk menggoreng Bumbu halus siung bawang putih siung bawang merah buah cabai rawit buah cabai merah buah tomat ukuran besar buah kemiri terasi gula garam "
Tumis kangkung tauco udang telur puyuh (resep kilat),ikat kangkung bawang putih goreng minyak bawang putih bawang goreng sambal terasi tauco Pelengkap Secukupnya udang Secukupnya telur puyuh Secukupnya saus tiram 
Udang Goreng Bawang,"udang siung bawang putih, cincang halus mentega/margarin buah jeruk nipis secukupnya Minyak goreng Bumbu halus siung bawang putih ketumbar secukupnya Garam sedikit Air "
Tumis udang buncis,"segenggam Buncis, iris segenggam Udang, kupas, bersihkan siung bawang merah, iris siung bawang putih, iris sambal terasi secukupnya Gula dan garam secukupnya Minyak goreng "
Udang Saus Lada Hitam,udang buah wortel buah cabai kecil buah cabai merah siung bawang putih bawang merah bawang bombay sachet saori saus lada hitam saori saus tiram tangkai daun bawang minyak goreng lada hitam secukupnya garam gula secukupnya royco 
Udang campur aduk,udang kira kira ekor lalu kupas kulitnya ukuran kecil tahu toffu buah kentang ikat pokcoy bawang bombay setengh saja siung bawang putih cabe merah cabe setan saus lada hitam merk my taste saori saus tiram 
Udang Furai,gram udang sendok tepung Siung bawang putih Merica Secukupnya garam Secukupnya air Secukupnya tepung panir 
sop tahu udang,ekor udang buah tahu buah wortel buah tomat batang daun kecap ikan siung bawang merah siung bawang putih batang serai ruas jahe Lada Garam dan kaldu secukupnya Air 
Balado udang,udang kupas kulitnya ikan teri secukupnya Kerupuk rambak papan pete belah dua siung bawang merah siung bawang putih buah tomat merah sedang buah cabe merah keriting buah cabe rawit merah secukupnya Minyak lembar daun salam lembar daun jeruk ruas lengkuas batang sereh keprek secukupnya Garam secukupnya Gula/gula pengganti secukupnya Royco ayam 
Bakwan udang dan sayur,kol buah wortel lembar daun bawang lembar seledri udang Tepung terigu buah Bawang putih buah Bawang merah Lada Garam 
Udang telur asin (semua bagian dipakai),udang butir telur ayam minyak untuk menumis siung bawang putih (haluskan) secukupnya daun bawang (iris) butir telur asin lada 
Bakwan Udang Crispy,"udang, bersihkan tepung terigu tepung tapioka secukupnya Daun bawang, daun seledri, air, dan minyak goreng merica lembar daun jeruk purut ruas kecil kunyit siung bawang putih siung bawang merah secukupnya Garam, penyedap rasa "
Kentang udang panggang,ekor udang segar kupas buah kentang ukuran sedang buah wortel siung bawang putih siung kecil bawang merah butir kemiri Sedikit ketumbar bubuk butir telur ayam Secukupnya keju parut Secukupnya margarin 
Udang crispy,secukupnya Udang Tepung roti butir telur Tepung terigu Garam 
sambal goreng udang pete,udang (kupas kepala kulitnya) cabai merah keriting cabai rawit merah (opsi) buah tomat (ukuran sedang) siung bawang merah siung bawang putih blok terasi matang papan pete Secukupnya garam Secukupnya penyedap rasa (opsi) 
Oseng udang jagung muda,"Udang segar buah jagung muda (potong menyerong) buah wortel (potong memanjang) Secukupnya kacang panjang (potong memanjang/ selera) biji bawang putih (potong tipis) biji bawang merah (potong tipis) cabai rawit merah (sesuai selera) (potong menyerong) Secukupnya gula, garam, micin "
Sop telur gulung udang,"udang (cacah) siung bawang putih haluskan, utk campuran udang secukupnya Garam secukupnya Merica biji wortel brokoli ukuran sedang siung bawang putih utk sop bawang bombay kecil lembar telur dadar daun bawang potong kecil Kaldu ayam secukupnya utk kuah Seledri dan daun bawang (optional) "
Udang kuah nanas,udang minyak goreng tahu putih buah nanas siung bawang putih sesuai selera cabai merah keriting iris lengkuas lembar salam batang sereh sesuai selera kemangi 
Udang saus Szechuan,"udang terigu Secukupnya minyak dan air telur siung bawang putih halus paprika bubuk Secukupnya paprika (me: skip) cabe merah batang serai daun jeruk jahe geprek minyak wijen soy sauce saus tiram kecap manis butter unsalted/margarin Secukupnya gula, garam, lada hitam bubuk Secukupnya pak choi/sawi "
Gami Udang,udang biji bawang merah bonggol bawang bombay biji cabe rawit (sesuai selera) buah tomat besar minyak goreng 
sop udang ceriaa,buah jagung pipil buah wortel potong buah sosis potong udang kupas potong buah tahu potong Daun bawang plus seledri potong Bawang putih goreng. Bawang merah goreng kaldu udang (dari kulit udang yg udah dikupas cuci bersih) Gula garam merica air jerruk nipis 
Udang bakar mayonnaise,udang besar mayonnaise saus tiram minyak wijen lea n perins saus tomat (delmonte) saus sambal madu taragon basil oregano lada bubuk jeruk nipis (peras airnya) secukupnya Garam 
Udang goreng tepung mini renyah,"udang siung bawang putih, digeprek bks tepung bumbu kobe tepung beras secukupnya air minyak goreng garam merica air jeruk nipis "
Udang Tempe Pedas,papan tempe (tipis) gram udang siung bawang merah siung bawang putih cabe rawit merah kemiri tomat secukupnya Kecap manis secukupnya Garam secukupnya Gula 
Lumpia isi Udang Bihun,"Utk kulit tepung terigu buah telur tepung tapioka Utk isi buah wortel iris tipis/ parut bgks bihun secukupnya Udang, iris tipis siung Bawang putih Garam Penyedap rasa Daun seledri/bawang "
Tumis udang pete endes,ons udang kupas ns buncis potong ppan petai kupas bawang bombai siung bawang putih bawang merah cabe rawit Garam.gula.kecap.penyedap 
Shrimp Tofu Dumpling no tepung no kulit pangsit,ayam dada fillet cincang kasar udang kupas cincang kasar tahu putih cincang kasar semuanya di cincang kasar ya jgn di blender bisa keras siung bawang putih cincang halus telur minyak wijen kecap asin batang Daun bawang iris halus wortel parut bks agarswalow plain secukupnya Garam Secukupnya lada telur butter Sedikit air 
Batagor Udang,tepung tapioka udang merica bubuk siung bawang putih (sudah tumis utuh) garam minyak wijen cube Es batu putih telur Kubis Tahu Kulit pangsit siung bawang putih secukupnya Gula merah (cup kecil) Cabe besar secukupnya Garam ons kacang tanah Cabe kecil bks gula tropicana slim 
ayam shrimp dumpling || sop pangsit isi ayam udang,ayam giling udang giling siung bawang putih garam gula Sejumput lada tepung tapioka pc kulit pangsit Kulit kepala udang (sudah dibersihkan) penyedap rasa ayam garam lada ruas jahe (keprek) batang daun bawang (iris) lt air 
Siomay Udang Jamur,.udang segar .Jamur tiram tepung terigu tepung tapioka secukupnya Garam siung Bawang merah siung bawang putih secukupnya Merica secukupnya Air Kulit pangsit 
Tumis tahu udang buncis,secukupnya Udang cuci bersih sisakan ekornya tahu kotak potonggoreng setengah matang buncis cuci buang ujungnya irismiring Secukupnya Garam saus tiram lada kecap manis bawang merah siung bawang putih 
udang telur asin,udang tepung bumbu sajiku serbaguna tepung segitiga biru merica bubuk Bahan saus Kuning telur asin yang sudah matang siung bawang putih merica royco susu bubuk air matang gula buah cabe merah ukuran sedang buang biji lalu cincang 
bola-bola Udang,udang (kupas kulitnya) siung bawang putih siung bawang merah saus tiram garam gula secukupnya Lada 
Udang saus tiram,gram udang galah atau jebung (ukuran sedang) siung bawang putih buah cabai gendut bisa diganti cabai lainnya batang daun bawang ukuran sedang saus tiram garam gula pasir boleh lebih minyak 
Udang cabai garam,"gram udang, bersihkan kulitnya tepung terigu tepung sagu .saus tiram butir telur siung bawang putih buah cabai rawit merah, iris tipis (sesuai selera) btg daun bawang, iris tipis daun jeruk buang batangnya, iris tipis lada garam Minyak goreng "
Udang saus Madu,Udang siung bawang putih (parut) siung bawang merah (parut) siung bawang bombay ukrn kecil (iris dadu) buah tomat ukrn sedang (iris dadu kecil-kecil) sachet Madurasa secukupnya saus tomat secukupnya Kecap manis saus Sambal (jika mau pedas) Penyedap rasa (saya pakai magic lezat) Totole kaldu jamur 
Sambal goreng udang,Sambal goreng (Lihat resep sambal goreng) Gram Udang (Sy hanya dibuang kulit badan smp ekor) Lembar Daun salam Lembar Daun jeruk (Dibuang tulangnya) Ruas Lengkuas (Digeprek) Secukupnya Minyak goreng 
siomay ayam,dada ayam (giling halus) udang kupas (giling halus) tapioka / sagu tani butir telur buah bawang bombay (rajang) butir bawang putih (rajang) Bawang daun (iris halus) Wortel parut untuk hiasan saus tiram Secukupnya garam Secukupnya gula Secukupnya lada Kulit pangsit siap pakai sachet saus pedas sachet saus tomat Secukupnya gula Secukupnya lada secukupnya Air putih untuk mengencerkan 
Sempol udang keto,udang segar di blender ayam giling halus tepung keto siung bawang putih siung bawang merah lada garam himalaya saus tiram keragenan butir telur royco ayam minyak barco sendok kayu es krim 
Bakso Ayung (Ayam Udang),potong dada ayam udang lada bubuk siung bawang putih saus tiram tepung tapioka tepung terigu Secukupnya garam dan gula pasir Secukupnya daun bawang untuk taburan 
Udang saus mentega,udang ukuran sedang bawang bombay (iriskecil) siung bawang putih mentega Air jeruk nipis kecap inggris Kecap manis Kecap asin Lada Garam Garlic powder 
Dadar Jagung Udang,Bungkus Jagung manies ikat daun bawang daging udang bungkus tepung kobe bakwan kremess kanji tepung terigu butir telur (ambil kuningnya saja) siung bawang merah siung bawang putih tangkai daun jeruk sesuai selera Cabe besar sesuai selera Cabe kecil secukupnya garam ketumbar bubuk 
Sambalado udang kentang,udang buah kentang lembar daun salam cabe rawit merah cabe merah buah tomat merah siung bawang merah siung bawang putih bks terasi kecil (goreng) garam bks royko ayam penyedap Minyak goreng 
Bola Udang,"udang di haluskan tepung tapioka Secukupnya garam, kaldu bubuk btg bawang prei btr telur bj Bawang putih (di haluskan) "
Udang Saus Tiram,"udang segar kupas kulit siung bawang putih bagian bawang bombay saus tiram kecap manis Secukupnya garam merica bubuk ruas daun bawang Secukupnya cabe keriting Secukupnya cabe ""setan"" air matang tepung maizena, encerkan di air Secukupnya minyak goreng untuk menumis "
Pangsit Udang Goreng,"udang tepung kanji siung bawang putih siung daun bawang garam lada penyedap rasa gula saus tiram, harusnya pakai kecap asin tp saya pakai yg ada Sedikit air "
Pepes udang klapa,Udang Klapa muda parut Daun pisang untuk membungkus bumbu halus* butir Bawang putih butir Kemiri ruas Kunyit ruas Kencur Merica Gula secukup nya Garam secukup nya Penyedap rasa secukup nya 
Sambal Goreng Udang Pete,"udang segar, bersihkan kentang, kupas dan potong gram isi petei Air jeruk nipis tomat, iris secukupnya Garam dan gula Minyak goreng butir cabe merah siung bwg merah siung bwg putih "
Udang Goreng Asam Manis,udang siung bawang putih Ketumbar Garam Asam jawa Gula 
Udang pedas saus tiram,"udang cuci bersih hilangkan kulitnya bawang putih bawang bombay daun jeruk dan sere cabe rawit,dan cabe merah secukupnya Gula jawa,penyedap dan garam, saus pedas,saus tiram secukupnya Air Dan minyak untk menumis iris jeruk nipis "
Tumis udang,ons Udang kupas Tempe Kacang panjang Pete Cabe bawang putih bawang merah sendok kecap sendok saori saus tiram secukupnya Minyak goreng 
Oseng Pare Tempe Udang Kecepe,"buah pare besar dipotong kecil (beri garam diremaslalu cuci bersih, ulangi sekali lagi diremas hingga pare layu diamkan sebentar lalu dicuci bersih) udang kecepe papan tempe iris korek api butir bawang merah iris siung bawang putih iris buah cabe merah potong serong buah cabe rawit potong serong helai daun salam ruas lengkuas keprek Garam dan Gula "
Tumis Udang Sayur,"udang Secukup nya brokoli buah wortel buah bawang bombay siung bawang putih, parut saus tiram Secukup nya air Secukup nya lada putih bubuk minyak utk menumis "
Udang crispy saus Padang,udang kupas jeruk nipis dan garam untuk menghilangkan amis gram tepung terigu tepung tapioka merica bubuk butir telur ayam siung bawang putih bawang bombay iris cabe rawit saus sambal dan saus tomat secukupnya air garam merica 
Udang brokoli saus mayo,udang besar kupas Brokoli wijen sangrai tepung bumbu serbaguna tepung terigu secukupnya Air saus mayo (campur jd ): mayonnaise susu kental manis buah jeruk nipis ambil airnya 
Mie Jawa Udang Telur Sosis,siung bawang putih siung bawang merah buah cabe merah buah cabe setan (optional bisa ditambah jika ingin pedas) butir telur ayam genggam udang kupas sosis ayam (iris serong) secukupnya Sawi (iris) secukupnya Kecap manis secukupnya Garam minyak goreng keping mie telur (saya gunakan merk mie burung d*ra) 
Gulai ikan bawal campur udang,ikan bawal udang siung bawang merah siung bawang putih potong kunyit secukupnya Ketumbar buah kelapa (parut) secukupnya Cabai rawit secukupnya Garam 
"Udang, tempe, ikan dencis sambal balado",buah tempe udang ikan dencis siung bawang merah siung bawang putih ons cabai merah buah tomat secukupnya Garam secukupnya Gula secukupnya Air dan minyak 
bola-bola ayam udang,ayam (blender) udang (cincang kasar) telur tepung tapioka tepung terigu batang daun bawang (iris) wartel (potong dadu) saus tiram Garam Lada bubuk bawang putih (haluskan) Kecap asin 
Udang Saus Tomat Pedas,"Udang Segar Saus Tomat (Delmonte) Saus Sambal (ABC Ayam Goreng) ptg Bawang Bombay Minyak Goreng Btg Daun Bawang Daun oregano kering tetes Magie penyedap Garam, Gula dan Lada putih/Merica "
Udang Tumis Kecambah,Udang telur ayam rupiah cambah garam micin tepung tapioka ruas jahe cincang kecap ikan 
Pindang udang nanas manis pedas meriah,udang sungai ruas lengkuas kunyit btg serai sm air jeruk lemon nanas uk sedang siung bawang merah SM terasi cabai merah cabai rawit hijau SM garam St gula jika suka Kemangi 
Udang Goreng Cabe Garam,udang ukuran sedang Bawang bombay iris secukupnya siung Bawang putih cincang secukupnya Cabe rawit Mentega atau margarin untuk menumis dan menggoreng udang secukupnya Garam dan kaldu bubuk 
Mie shirataki brokoli udang jamur wortel sehat,keping mie kering shirataki (utk lebi pas bs keping ya bun) ekor udang (kupas bersih) bonggol brokoli (potong kecil) batang wortel (rebus dlu bentar) Segenggam jamur shimeji (jamur lain jg boleh) siung bawang putih buah cabe rawit air matang garam merica kecap manis kecap manis kecap asin sambal belibis (hehe opsional bun) merica 
udang telur asin,"gram Udang Kupas ▶butir Putih Telur ▶Tepung Terigu Tepung Tapioka Secukupnya Kaldu Bubuk Ayam, Merica Bubuk ▶butir Kuning Telur Asin Matang, Haluskan siung Bawang Putih, Cincang halus lembar Daun Bawang (Ambil hijaunya saja), Iris tipis Mentega Sedikit Air Susu Cair Secukupnya Garam, Gula Putih "
Dimsum Lumpia Udang,udang kupas bawang merah bawang putih garam dan lada bubuk daun bawang (sesuai selera aja ya) daging dalam ayam (kemarin saya engga pake) buah wortel (cincang halus) kembang tahu (rendam air terlebih dahulu) butir telur tepung terigu 
Udang Gurih Gurih Sedep,"udang, buang buntutnya butir asem (ukuran ruas jari aja) minyak goreng Bubuk lada Air dan garam "
Udang Kecap Cabe Ijo,"udang siung bawang merah siung bawang putih buah cabe hijau besar buah cabe rawit atau sesuai selera buah tomat buang isinya Secukupnya garam, lada bubuk, gula pasir, kaldu bubuk, sendok Cuka makanan Minyak Kecap manis "
Udang goreng saus tomat,"udang, buang kepalanya garam black pepper bubuk garlic powder siung bawang putih saus tomat botolan tepung maizena, cairkan dgn sedikit air Gula pasir Garam Merica bubuk Air panas "
Udang jagung sambal merah,Udang di goreng pke mentega Bawang merah Bawang putih Cabe panjang Cabe rawit Jagung sdh di iris Wijen untuk taburan Garam gula Tomat 
Prawn Tempura With Crispy Crunchy And Remake Garlic Sauce,gram udang windu tepung fried ayam siap pakai Secukupnya bread crumbs/tepung panir/tepung roti lembar daun jeruk cabai bubuk garlic powder merica Secukupnya air es untuk mengentalkan adonan tepung Minyak untuk menggoreng saus cabai botolan lembar daun jeruk siung bawang putih buah cabai rawit merah garam merica Sedikit minyak untuk menumis lembar daun jeruk bread crumbs 
Pangek telur Puyuh Udang,butir telur puyuh yg sdh direbus udang Ukuran sedang buang kulit belah punggungnya btr Santan kental dari kelapa Minyak Kelapa untuk menumis Daunsereh salam daun jeruk buah asam kandis kering (kalo ada) Garam Himalaya Penyedap (selera) Bumbu Ulek/siung Bawaang Merah siung Bawang Putih buah Cabe Merah (selera) Kunyit Jahe Laos (cukup digeprek) Kemiri 
Udang,udang bawang merah bawang putih cabe merah optional Cabe rawit Daun jeruk sereh daun bawang gelas air kaldu garam 
Gulai udang nanas,"gram udang ukuran besar buah nanas butir bawang merah butir bawang putih ukuran besar butir cabe rawit butir cabe merah keriting terasi bakar ruas kunyit segar butir kemiri sangrai secukupnya Daun salam secukupnya Gula, garam, penyedap bungkus santan kara kecil Segenggam rawit utuh "
Udang saus padang,udang cabai merah keriting (sesuaikan banyaknya) cabai rawit besar siung bawang merah siung bawang putih jahe bawang bombay lalu potong saus cabai garam gula penyedap rasa (saya pakai totole) minyak bekas goreng udang untuk blender bumbu buah lemon lembar daun salam 
Udang Goreng Tepung,"udang ukuran sedang air jeruk nipis garam siung bawang putih, haluskan Sedikit merica buah telur, kocok tepung terigu tepung kanji garam merica Secukupnya air "
Kuah bakso udang jamur,udang basah kupas cincang soun rendam hingga mekar potong buah jamur kuping *dicincang halus utuh Daun bawang secukup nya siung bawang putih haluskan butir putih telur tepung sagu/ tepung tapioka/kanji merica bubuk Garam gula secukup nya Kaldu jamur secukup nya jahe keprok siung Bawang putih goreng ( saya gk pake habis buah wortel kupas iris buah tomat iris Air secukup nya 
"Udang Balado ""Jawa""",udang cabe merah cabe rawit bawang merah Lemon atau jeruk nipis (optional) Minyak goreng garam gula 
Udang tepung,Aku pakai udang ukuran besar Tepung seba guna Minyak 
Udang goreng rica-rica,udang ukuran sedang buah cabai merah besar buah cabai rawit merah ruas jari kunyit ruas jari jahe ruas jari laos lembar daun jeruk batang serei secukupnya Garam jika mau Boleh tambah bumbu penyedap rasa secukupnya Gula pasir 
Udang Saus Padang,"udang ukuran sedang jeruk nipis siung bawang putih cincang siung bawang bombai cabai merah keriting cabai rawit merah (boleh ditambahkan bila suka pedas) saus tiram kecap inggris saus tomat saus sambal Minyak goreng untuk menumis secukupnya Air secukupnya Garam, gula, penyedap rasa "
Udang tumis bumbu,gram udang buah jeruk nipis siung bawang putih siung bawang merah buah kemiri cabai merah besar (jk ukuran nya agak kecil boleh ) bawang bombai (jk ukuran besar) batang daun bawang saus tiram Secukupnya kecap manis Secukupnya garam Secukupnya gula Secukupnya ladaku Secukupnya air matang Secukupnya minyak goreng 
Siomay cumi dan udang,cumi - cumi udang terigu tapung tapioka siung bawang putih bungkus lada bubuk penyedap rasa gula pasir garam butir telur batang daun bawang (iris halus) buah kentang buah kol buah tahu putih 
Sambal Gami Udang,buah Cabe rawit buah Tomat besar siung Bawang merah Garam ekor udang Gula Sedikit Terasi Secukupnya Minyak goreng 
Udang asam manis,"udang siung bawang merah siung bawang putih bawang bombay pc lombok merah besar Garam, gula dan penyedap lainnya secukupnya Asam jawa jika perlu Kemangi "
Udang goreng mentega,udang ukuran sedang Secukupnya garam Secukupnya merica gula pasir margarin / butter kecap manis saus tiram minyak wijen kecap inggris kecap asin siung bawang putih buah bombay ukuran kecil tepung terigu tepung maizena 
Udang Tahu Cabe Garam,"ekor udang uk besar, bersihkan tahu putih kotak bks tepung serbaguna secukupnya Asam Jawa garam merica siung bawang merah, cincang kasar siung bawang putih, cincang kasar cabe merah besar, iris miring cabe rawit, iris miring btg serai, memarkan jahe, memarkan Batang daun bawang secukupnya Gula, garam, merica Minyak goreng "
Udang tahu balado,Udang tahu putih (di goreng dulu) Bumbu balado (beli jadi) Bawang bombay Bawang merah Bawang putih buah tomat cabe rawit gelas air putih 
Oseng Cumi Cumi Udang,Cumi Cumi Udang Tomat Bawang Merah Bawang Putih Cabe Besar Cabe Rawit Daun Bawang Masako/Royco Gula 
Udang sawi putih bumbu balado,"Udang Seikat sawi putih,iris sesuai selera btr bawang merah btr bawang putih cabe merah besar cabe rawit btg sereh digeprek lmbr daun salam lmbr daun jeruk cabe ijo besar iris serong Secukupny garam, gula, minyak goreng, air Minyak zaitun bbrapa tetes (klo ada) Bawang bombay iris tipis (optional) "
Tauco pare udang,"udang basah buah pare ons cabe hijau cabe merah, potong serong ons kacang panjang, potongsesuai selera buah tomat potong kasar santan kental santan cair tauco batang sereh di geprek daun salam secukupnya Garam, gula, royco, lada bubuk butir bawang merah siung bawang putih buah cabe rawit besar ruas jahe butir kemiri "
Fussili Aglio Olio Udang,Fussili (kayaknya genggam) Udang buah sosis buah bawang bombay siung bawang putih Garam Lada bubuk saus tiram Keju cheddar 
Cha kacang panjang tauge udang pedas,"ons udang laut biji kacang panjang ons tauge siung bawang putih (iris tipis) siung bawang merah (iris tipis) biji cabai rawit (iris tipis) biji cabai merah besar (iris tipis) biji cabai hijau besar (iris tipis) bungkus saori saus tiram secukupnya Garam secukupnya Merica bubuk secukupnya Gula secukupnya, kecap Minyak secukupnya untuk menumis "
"Udang, wortel dan tahu asam manis",udang buah wortel buah tahu potong dadu buah bawang merah buah bawang putih buah bawang bombai saus sambal saus tomat saus tiram gelas air matang Secukupnya Garam Merica bubuk Penyedap rasa 
Tumis bawang rambut udang pape,ikat bawang rambut gram udang pape buah cabe Garam dan kaldu 
Steam udang saus pedas manis,"ekor udang galah, cuci bersih, beri perasan jeruk dan garam siung bawang putih geprek cincang jahe geprek secukuonya minyak untuk menumis secukupnya air kuah pedas manis siung bawang putih cincang kasar siung bawang merah iris secukupnya cabe merah secukupnya saus sambal, saus tomat, kecap manis gula, garam secukupnya air, minyak pelengkap buncis dan wortel rebus "
sambal goreng udang,"buah kentang, ukuran sedang cabe merah keriting cabe rawit merah butir bawang merah siung bawang putih buah tomat, ukuran besar secukupnya garam gula secukupnya penyedap rasa, udang, kupas kulitnya ruas kunyit ruas jahe butir kemiri "
Udang Mayonnaise,udang kupas kulit sisakan kepala dan ekornya tepung tapioka tepung terigu butih telur Lada dan garam Bawang putih Minyak wijen Mayonnaise madu Jeruk nipis/lemon 
Udang Pedas Manis,udang segar siung bawang putih (cincang) siung bawang merah (cincang) cabe besar (iris tipis serong) cabe rawit (susuai selera) Selembar daun bawang (potong kecil) saus tiram sendok teh gula Garam (koreksi rasa) secukupnya Air Jeruk nipis (untuk merendam udang) 
Seblak Kerupuk Udang,buah kerupuk udang butir telur buah sosis dipotong kecil-kecil buah cabai (sesuai selera) siung bawang merah siung bawang putih ruas kencur saus sambal kecap manis secukupnya Garam dan royco minyak goreng secukupnya Air 
Sambal goreng udang,Udang Cabai merah besar Cabai keriting Cabai Rawit Bawang merah Bawang putih batang Serai ruas Laos lembar Daun jeruk kotak Santan kara Kentang 
Hot tahu udang,buah tahu ukuran sedang potong jadi bagian jadi dapet secukupnya Tepung bumbu potong kecil Daun bawang Udang kecil buang kulit sisakan ekornya buah cabe keriting buah cabe rawit (boleh lebih atau kurang) siung bawang putih buah bawang merah Gula Garam Kaldu bubuk 
Udang saus pedas,"lebih udang segar papan tempe rangkai petai ons kacang kapri siung bawang bombai ons cabe merah (haluskan) Secukupnya rawit (haluskan / utuh) siung bawang merah (haluskan) siung bawang putih (haluskan) buah tomat merah (haluskan) ruas jahe (haluskan) ruas kunyit (haluskan) saus sambal pedas ( saya pakai saus ABC saus tiram Secukupnya garam, kaldu (royco),lada, dan sedikit ketumbar air matang "
balado udang,"udang, kupas bersih papan pete, kupas dan iris miring siung bawang merah siung bawang putih biji cabe merah biji cabe hijau besar, iris miring lembar daun salam batang sere, geprek Secukupnya gula Secukupnya garam Secukupnya minyak utk menumis "
Udang bakar,"udang galah uk sedang (ekor) bakar, steam siung bawang putih, geprek lalu potong kecil garam peras jeruk margarine air utk merebus "
Tumis Udang Pedas,"udang Petai tomat (iris) cabe merah (iris) Bumbu halus cabe rawit merah siung bawang merah siung bawang putih cabe merah butir kemiri (sangrai) Garam,gula, penyedap "
Udang sambal balado,udang Cabe merah kriting Cabe rawit merah Bawang merah Bawang putih Tomat Penyedap rasa 
Binte udang jagung manis,buah jagung manis udang agak besar batang daun bawang ikat kemangi garam penyedap rasa aku pakai masako ayam sambal bawang goreng jeruk 
Udang kentang,kentang ukuran sedang sesuai serela aja udang sedang buah tomat besar batang daun bawang siung bawang putih buah bawang bombay ukuran sedang secukupnya Garam secukupnya Merica secukupnya Gula sendok saus tomat Minyak buat goreng dan menumis Cabe rawit jika yg suka pedas 
Sosis Udang,gelas tepung terigu gelas tepung tapioka siung bawang putih merica bubuk minyak goreng butir telur wortel kuecil parut Secukupnya udang kupas Secukupnya garam 
Udang Pedas Manis,"Udang Kecil pcs Jeruk Nipis Merica bubuk pcs Bawang Merah pcs Bawang Putih pcs Kemiri pcs Tomat Saus Tiram (saori) pcs Cabe Hijau besar pcs Cabe Merah besar Gula, Garam, Penyedap (secukupnya) "
Udang Asam Manis (simpel),"udang bombay, iris bawang putih uk besar, iris soas tomat saus sambal kecap manis saus tiram Royco "
Sayur Sawi Udang,"bonggol sawi putih, cuci, potong Udang buah wortel, cuci, potong serong cabai hijau, iris serong cabai merah, iris serong Garam Lada halus Seledri Daun bawang siung bawang merah siung bawang putih "
Tumis kacang dan udang,ikat kacang panjang secukupnya udang bawang merah bawang putih cabai hijau cabai keriting saus tiram kecap manis 
Tumis Udang,"udang,kupas kulitnya siung Bawang merah siung Bawang putih Cabe merah Cabe hijau Cabe kering (karena sy tidak punya stock cabe rawit) secukupnya Lada secukupnya Garam secukupnya Gula secukupnya Royco ayam secukupnya Lengkuas bubuk Minyak mkn untuk menumis Asam jawa sedikit untuk melumuri udang "
udang asam manis,"udang siung bawang merah siung bawang putih bulatan bawang bombay saus cabe saus tomat saus tiram garam, penyedap rasa, merica, gula pasir (secukup nya) tepung maizena (bisa skip) jagung / wortel (bisa skip) "
Mun tahu kornet udang,kotak tahu putih bungkus kornet siung bawang putih ons udang Merica Garam Gula Penyedap (optional) Daung bawang (untuk taburan) Minyak (untuk menumis) Tepung maizena/kanji 
Sweet and Sour Shrimp (S),gram udang buah tomat bawang bombay (yang setengah dihaluskan dan setengah lagi dirajang) butir bawang merah butir bawang putih butir cabai rawit garam gula putih penyedap rasa (bila suka) 
Udang goreng sambal tomat cabe ijo,ekor udang (boleh kupas habis boleh sisakan ekor) buah tomat buah cabe ijo (tergantung selera ya) siung bawang putih Secukupnya tepung bumbu kobe kecap manis Secukupnya garam dan merica Bumbu rendam udang: garam merica air 
Udang goreng crispy,Udang Tepung goreng crispy black paper Garam 
Udang saus tiram,"gram udang buah jeruk kunci siung bawang bombay, cincang kasar siung bawang merah, potong tipis siung bawang putih,cincang buah cabe merah buah cabe rawit hijau buah tomat kecil, potong saus tiram (bisa lebih) saus tomat kecap manis garam halus Secukupnya mentega Secukupnya air maizena, encerkan dg sedikit air "
Balado udang,udang segar buah bawang bombai Bumbu buah bawang merah buah bawang putih cabe kriting cengek setan Minyak (untuk numis) Garam gula 
Udang goreng mentega,gram udang Sdikit air jeruk daun bawang margarin margarin siung bawang putih siung bawang bombai saus tiram kecap manis kecap inggris sachet saus tomat garam gula lada sendok air 
Capcay udang,Udang buncis buah wortel brokoli Bumbu buah cabe besar buah cabe keriting buah cengek setan (sesui selera) buah bawang merah buah bawang putih merica bubuk bungkus tepung ayam sdr garam saset saus tiram Sedikit gula Air mineral Minyak (untuk menumis) 
Sayur labu siam udang,"udang buah labu siam daun salam serai geprek Seruas lengkuas geprek cabe ijo (iris) santan buah cabe merah besar bawang merah bawang putih butir kemiri, disangrai terasi Garam, gula "
Udang lemon garlic sauce,udang buah lemon siung bawang putih sendok teh Black paper secukupnya Garam secukupnya Gula sendoh teh kikkoman soy sauce sendok makan Margarin Irisan tomat kecil Irisan timun kecil 
