Title,Ingredients
Tumis pakis - tempe tahu oseng ala mamais,Tumis pakis--iket besar pakis (ibuk beli an hahaha) pilih yg muda cuci bersih tiriskan--bawang putih geprek halus bareng garam dikit--bawang merah iris--bawang bombay iris panjang (g pake gapapa)--ruas laos--cabe merah besar iris serong--cabe rawit iris tipis--saori saus tiram--tomat sedang iris--btg bawang pre iris--gula pasir--Kaldu bubuk--lada bubuk--ml--Tempe tahu oseng--tempe an iris kotak goreng matang (jangan kering)--tahu putih potong kotak goreng berkulit--ruas laos geprek--cabe merah iris serong--bawang bombay iris panjang--kecap--gula pasir (disesuaikan ya)--garam--lada bubuk--tomat sedang iris--genggam kemangi--cabe merah besar--bawang merah--bawang putih--Dikasih minyak dikit kalo misal diblender--
Tumis tempe ikan cue,"papan tempe, iris kecil memanjang. Goreng, jgn trlalu kering--potong, ikan cue tongkol, suir suir kasar--siung bawang merah--siung bawang putih--cabe merah--btr kemiri--Kunyit, sedit saja supaya warna makin sedap. (boleh di skip)--lembar daun jeruk, sobek sobek--tomat, iris iris--Garam--Gula pasir--Royco--Kecap manis--"
Tempe goreng Krispi,"papan tempe potong tipis""--gram tepung terigu--tepung tapioka/kanji--btg daun bawang seledri iris tipis--secukupnya Air--Bumbu tepung dihaluskan:--ketumbar--lada--ruas kunyit--butir kemiri--buah bawang putih--secukupnya Garam,penyedap--"
Tempe Bacem Mamasaga,papan tempe--gandu gula merah--garam--siung bwputih--siung bawang merah--lbr daun salam--ruas laos--ketumbar--biji kemiri--santan kental--
Tempe Mendoan,papan tempe--Tepung terigu--Daun bawang--Garam--Penyedap rasa--Air (secukupnya)--Minyak goreng--Bumbu yg dihaluskan :--ketumbar--siung bawang putih--
Tempe goreng daun kemangi,bar tempe potong dadu--secukupnya Daun kemangi--Bumbu yang di haluskan :--siung cabe merah--siung bawang merah--siung bawang putih--lengkuas--Secukupnya garam--Secukupnya gula--
"Tumis leunca,tempe,pete",leunca--papan tempe--papan pete--ebi--ptg lengkuas geprek--lbr daun salam--kecap manis/sesuai selera--gls air putih--Garam + gula + kaldu bubuk--Bumbu--bawang merah iris tipis--bawang putih iris tipis--cabe rawit iris serong--bawang bombay cincang kasar--
Oseng Tempe,papan Tempe--Bawang putih--Bawang Merah--Bawang Bombay--Cabe merah--Cabe hijau--Salam sereh--Asem--Gula--Garam--Saori--
Semur Tahu Telor Tempe,"buah telor ayam (rebus dan kupas kulitnya)--potong tahu putih/coklat--potong tempe--kecap manis--secukupnya Garam, lada bubuk dan kaldu bubuk--siung bawang merah--siung bawang putih--butir kemiri sangrai--lada bubuk (aslinya pake merica bulet)--"
Orek tempe,papan tempe--buah wortel--gram toge--siung bawang merah--siung bawang putih--garam--gula pasir--ketumbar bubuk--kecap manis--sesuai selera Cabai--secukupnya Minyak--
Tumis tempe cabe hijau,papan tempe--Bumbu yang diiris :--cabe hijau--cabe rawit--bawang merah--bawang putih--lembar daun salam--laos (memarkan)--kecap manis--saos tiram--secukupnya Garam--secukupnya Gula pasir--secukupnya Moto--secukupnya Kaldu bubuk--secukupnya Air--secukupnya Minyak--
Tumis Kacang Panjang Tempe,ikat kacang panjang potong-potong kira kira cm--papan tempe uk kecil iris--cabai rawit--bawang bombai iris cincin--bawang putih iris tipis--Segenggam ebi--bawang merah iris--kecap--saori saos tiram--gula pasir--garam--Secuil gula jawa--Minyak untuk menumis--sedikit Penyedap rasa--sedikit Micin--
Tempe kering gula merah,papan tempe--Cabe iris secukupnya--bawang putih iris--bawang merah iris--ruas lengkuas geprek--lembar daun salam--bulat gula merah di iris halus--Garam--Penyedap--secukupnya Air--
Orek Tempe Basah,"papan tempe, potong dadu lalu goreng setengah matang, tiriskan--cabe merah iris tipis--cabe hijau iris tipis--siung bawang merah iris tipis--siung bawang putih cincang halus--daun salam--laos, geprek--pete rendam air panas--garam--kecap manis--minyak goreng--"
Perkedel tempe bumbu sup,papan tempe--butir telur--Bumbu iris halus:--batang daun seledri--lembar daun bawang--siung bawang merah--siung bawang putih--merica biji--secukupnya garam--bumbu pelengkap:--bungkus bumbu racik sup--batang wortel (parut)--secukupnya minyak goreng--
Tempe tahu kecap,gram tahu potong dadu--gram tempe potong dadu--siung bawang putih--siung bawang merah--secukupnya Kecap--secukupnya Merica bubuk--secukupnya Garam--secukupnya Gula--
Cah Kangkung Tempe Tauco,ikat kangkung (saya pakai kangkung cabut)--baceman bawang bersama minyaknya--Secukupnya tempe (ulek kasar)--siung bawang putih (geprek)--Sesuai selera cabe rawit (iris serong)--Sesuai selera cabe merah keriting (optional)--tauco asin--Sesuai selera gula & garam--Secukupnya air--siung bawang merah--siung bawang putih--terasi--
"Tumis Bawang Merah, Teri Tempe, Jengkol","potong tempe potong kecil--buah jengkol tua--Segenggam ikan teri,cuci dan beri perasan air jeruk nipis--buah cabe merah kriting iris serong--Bumbu giling kasar:--buah bawang merah--siung bawang putih--terasi--Secukupnya garam--Sejumput gula--"
TEMPE CABE HIJAU.... BY. Dapoer Linggar,papan tempe ujuran kecil potong sesuai selera--lembar daun salam robek --Garam--Gula--Kaldu bubuk--buah cabe hijau potong serong--bungkus santan kara ukuran kecil--Minyak untuk menumis--bumbu halus--buah bawang merah--buah bawang putih--Sedikit merica butiran--
Osengtempe,papan tempe--batang kacang panjang--Bumbu:--bj cabe merah--bj cabe rawit merah--btr bawang merah--btr bawang putih--Garam.gula dan penyedap--secukupnya Minyak goreng--secukupnya Air--secukupnya Kecap--
Tempe isi udang rebon,lembar tempe--buah cabai merah--gengam cabai rawit (sesuai selera)--siung bawang putih--ruas kencur--bungkus udang rebon kering--ikat daun bawang--bungkus tepung bumbu--secukupnya garam--secukupnya gula--secukupnya merica--minyak untuk mengoreng--
. Tempe Mendoan Crispy,papan tempe (potong menjadi bagian dgn ketebalan -+/cm)--batang daun bawang (iris tipis)--Bumbu halus--siung bawang putih--siung bawang merah--biji kemiri--ketumbar--garam dapur--ruas kunyit--tepung terigu--tepung beras--Air secukupnya untuk melarutkan tepung--Minyak secukupnya untuk menggoreng--
Tempe mendoan,potong tempe mendoan (saya beli tempe khusus)--tepung terigu--batang besar daun bawang--siung bawang putih--ketumbar--kunyit--bungkus lada bubuk--secukupnya Garam & kaldu bubuk--Bahan sausnya :--sesuai selera Cabe rawit merah--Kecap--air jeruk nipis / lemon--Minyak goreng--secukupnya Air--
Tempe goreng tepung crispy,potong tempe (iris sesuai selera)--tepung terigu--tepung maizena--siung bawang merah--siung bawang putih--ketumbar--kunyit--Royco ayam--secukupnya Air--
Tempe penyet,lembar tempe--Bumbui--siung bawang putih--ketumbar--garam--Bumbu sambal--cabai merah rawit--Buat yang suka pedas bisa tambahi--cabai--bawang merah--(saya pakai ukuran besar)--bawang putih--gula pasir--(tambahan dari saya)--Sedikit garam--Sedikit royco--Ayam goreng sebagai pelengkap--
Tempe goreng rasa ketumbar dan Royco ayam,papan tempe--ketumbar (boleh pake ketumbar bubuk klo males ngulek)--Royco ayam--Secukupnya air--
Tempe Bacem,"papan tempe, iris --siung bawang merah--siung bawang putih--ketumbar--Seruas kunyit--Seruas jahe--Seruas lengkuas--keping gula merah--kecap manis--lada--lembar daun salam--batang sereh--garam--"
Tempe Mendoan,papan tempe iris lebar--tepung terigu--tepung tapioka/kanji--siung bawang putih--butir kemiri--ketumbar bubuk--kunyit bubuk atau bisa dg kunyit segar--kaldu bubuk--garam--Air untuk melarutkan--Daun bawang iris tipis--Minyak untuk menggoreng--
Orek tempe pedas manis gurih,papan tempe (potongseperti korek lalu goreng)--bahanyg diiris--siung bawang merah--siung bawang putih--daun jeruk (iris kecil)--cabai merah--secukupnya minyak goreng--secukupnya garam dan gula--kecap manis--saus tiram--
. Tempe Keju Pedas,papan tempe--lbr keju cheddar slice--Secukupnya saus sambal--Secukupnya saus tomat--Secukupnya tepung bumbu--
. Steak Tempe,"papan tempe--ayam cincang--siung bawang putih--merica--tepung tapioka--tepung terigu--telur--garam--bawang merah goreng (me skip)--secukupnya Mentega--secukupnya Minyak--Saus :--siung bawang putih--bawang bombay--tepung terigu--saus teriyaki (me saus tiram)--saus tomat--kecap--merica--garam--Secukupnya air--Pelengkap :--wortel, potong memanjang, kukus--buncis, potong memanjang, kukus--Kentang goreng--btr telur untuk pelapis--"
Tempe jeletot,"papan tempe--buah cabe rawit (sesuai selera)--siung bawang merah--siung bawang putih--bungkus terasi abc--buah tomat ukuran besar--Secukupnya daun seledri (boleh di skip)--Secukupnya gula merah, garam, dan penyedap rasa--Tepung bumbu instan--"
Oreg Tempe Basah Pedas Manis,"Tempe--biji cabe rawit--siung bawang merah--siung bawang putih--secukupnya Gula pasir--biji asam jawa--Kecap--Garam--Penyedap rasa (masako, boleh yang lain)--"
Kering tempe,potong tempe--teri kering--siung bawang putih--siung bawang merah--lbr daun jeruk--jahe--Cabe rawit--gram kacang tanah kering--Kecap--
"Tumis E-KTP (Ebi, Kacang Panjang, Tempe, Pete)",ikat Kacang Panjang--bks Tempe Kotak--genggam Udang Ebi--batang Pete--lbr Daun Jeruk--lbr Daun Salam--buah Tomat--biji Cabai Merah (potong-potong)--Saori Saos Tiram--Secukupnya Kecap Manis--Secukupnya Penyedap Rasa--Bumbu Uleg :--biji Cabai Rawit--biji Bawang Putih--biji Bawang Merah--Ketumbar--Garam--Gula Jawa--Terasi Goreng--Secukupnya Minyak Goreng--Secukupnya Air--
Kornet tempe balut ayam,bgks tempe(hancurkan)--ons dada ayam(blender)--ons ajh Tepung roti--secukupnya Garam--secukupnya Daun sop dan daun bawang (iris kecil)--bumbu dihaluskan--siung bawang putih--sendok makan ketumbar--bungkus merica bubuk--Minyak goreng--
Santan kembang kol dan tempe,"kembng kol bawang merah--ppan tempe--bawang putih--Cabe merah--Cabe rawit gelondongan--Jahe--Ketumbar--Sereh d geprek--Daun salam--Lengkuas d geprek--Garam, gula--"
Tempe & tahu bacem,buah tempe yang sudah di potong--buah tahu putih kukus sebentar agar kadar airnya berkurang--air kelapa atau secukupnya--ruas jari lengkuas geprek--lembar daun salam--kecap manis--buah gula merah iris--air asam Jawa--Secukupnya minyak goreng--Bumbu ulek :--siung bawang merah--siung bawang putih--ketumbar (kalau pakai yang bubuk langsung tabur saja)--gula pasir (kalau gula merah sudah manis bisa di skip)--garam--
Sosis Tempe Orek,papan kecil tempe (ribu)--sosis siap makan--bawang merah--bawang putih--cabe merah besar--cabe rawit merah--daun bawang--saus tiram--kecap--Secukupnya kaldu bubuk--Secukupnya garam--Secukupnya minyak--
Tempe mendoan,"papan tempe, iris persegi dan tipis-tipis--tepung terigu--helai daun bawang, iris-iris--helai daun jeruk, iris-iris--ketumbar--kemiri bubuk--kunyit bubuk--siung bawang putih--siung bawang merah--Secukupnya garam--Secukupnya penyedap rasa--Secukupnya air--Secukupnya minyak goreng--"
Tempe Jeletot #,tempe--Minyak--Bahan isi :--cabai keriting ijo/merah--rawit--bawang merah--bawang putih--tomat kecil (boleh skip)--bks terasi abc--Gula--Garam--Penyedap rasa--Adonan :--tepung terigu--bawang putih--Sedikit kunyit--Garam--Penyedap rasa--
Tempe bacem manis legit,papan tempe--Air kelapa muda--siung bawang putih--buah bawang merah--buah kemiri--secukupnya Gula merah--Sejumput ketumbar--secukupnya Air--secukupnya Garam--lembar daun salam--Minyak goreng--
Tempe&tahu melet isian sate ayam,buah tempe papan ukuran sedang (potong kotak)--buah tahu putih kotak--butir bawang merah--siung bawang putih--Garam--minyak goreng--tusuk sate ayam--Kaldu bubuk--buah tomat & gula pasir--buah lombok setan (selera)--Bahan celupan :--tepung terigu--siung bawang putih--Kaldu bubuk--Sejumput ketumbar--secukupnya air matang--
Balado Tempe Teri Medan,papan tempe--gram teri medan--buah cabe merah keriting--siung bawang merah--siung bawang putih--buah cabe rawit/cabe setan--buah cabe merah besar--Gula pasir--Garam--
Orek Tempe,papan kecil tempe--siung bawang putih--siung bawang merah--buah cabe merah--keping Gula merah--Seruas asem jawa--kecap manis--garam--lada--lembar daun salam--lembar daun jeruk--batang sereh--Seruas lengkuas--secukupnya Air--Minyak untuk menggoreng dan menumis--
Tempe goreng isi sambal aka Tempe Mercon,"papan tempe--🐾 bahan isian :--genggam cabe rawit--siung bawang putih--butir bawang merah--btg daun bawang,iris halus (optional)--🐾 bahan adonan tepung :--note : bisa juga cuma pakai tepung terigu ajj--tepung terigu--maizena--siung bawang putih, cincang halus--secukupnya air (sampai adonan cenderung encer)--secukupnya garam,gula pasir,merica bubuk,ketumbar bubuk--"
Oseng tempe dan cumi asin,gram cumi asin--papan Tempe--siung Bawang merah--sesuai selera Cabe kriting--Secukupnya Penyedap rasa--Secukupnya Kecap--secukupnya Air--secukupnya Minyak goreng--
Tahu Tempe Cabe Ijo,Buah Tahu Kuning (Potong Jadi )--Buah Tempe yang dipotong (bisa lebih)--Secukupnya Garam--Secukupnya Minyak--kecap manis--Masako Rasa Ayam--gula pasir--Siung bawang merah (digoreng dan ditaburkan setelah matang)--Lembar daun salam--Secukupnya Serai--Bumbu Yang dihaluskan :--Siung 🎯  Bawang putih--Siung 🎯  bawang merah--Siung 🎯  Kemiri--Buah 🎯  cabai hijau besar--Buah 🎯  Cabai rawit hijau (atau sesuai selera)--Buah 🎯  tomat kecil--
Peda pete tumis tempe,ekor bandeng lunak  uk sedang--buah tempe--secukupnya pete--butir bawang merah--butir bawang putih--secukupnya cabe rawit--secukupnya cabe kriting--secukupnya garam--secukupnya gula pasir--minyak goreng--
Tumis Buncis Tempe,ons buncis--secukupnya tempe--butir bawang merah--butir bawang putih--saus tiram--secukupnya garam--secukupnya penyedap--secukupnya minyak goreng--secukupnya air matang--
Tempe mendoan,tempe--tepung terigu--Secukupnya daun bawang--ketumbar--butir kemiri--ruas kunyit--ruas kencur--siung bawang putih--siung bawang merah--Secukupnya garam--Secukupnya penyedap--Secukupnya air--Secukupnya minyak goreng--
Oseng labusiam tempe,"buah labusiam uk.sedang, potong korek api--papan tempe, potong korek api (dari papan tempe harga rb)--Bumbu iris :--buah bawang merah--siung bawang putih--lembar daun salam--ruas jari lengkuas, geprek--Air kurang lebih--sesuai selera Garam, gula dan penyedap rasa ayam--"
Tumis kecap tempe leunca cabe merah,papan tempe kecil--ons leunca segar--buah cabe merah kriting--buah cabe rawit--siung bawang merah--siung bawang putih agak besar--Bubuk kaldu--Garam--Kecap--Merica bubuk--Minyak goreng--Bawang goreng--
Tempe Mendoan#KisahKasihCookpad,lembar tempe mendoan (saya tempe biasa)--gram tepung terigu--tepung beras--air (kental - ml)--tangkai daun bawang iris--Secukupnya garam--Secukupnya kaldu bubuk (saya skip)--Secukupnya minyak goreng--siung bawang putih--ketumbar--ruas kecil kencur--ruas kunyit--Sambal kecap : campur beberapa cabe rawit iris dengan kecap--
Kering Tempe,papan tempe (potong tipis-tipis)--siung bawang putih--siung bawang merah--buah lombok merah besar--Setangkup gula merah--Garam (secukupnya)--
Tumis tahu tempe sc. Tiram,"tahu putih potong kecil""--papan tempe potong kecil""--ikat sawi--bonggol kol kecil--Bumbu:--siung Bawang Putih iris tipis--siung Bawang Merah iris tipis--cabe rawit potong --saset saus tiram--"
Oseng Tempe,bungkus tempe ukuran sedang--cabe merah keriting--siung bawang putih--bawang merah--Sejumput garam--Sejumput gula--Minyak goreng--
Tempe mercon crispy,papan tempe--cabe keriting--cabe rawit (sesuai selera)--buah bawang putih--buah bawang--biji terasi udang--bungkus tepung bumbu (merek apa saja)--sendok tepung beras--Secukupnya air--Secukupnya minyak goreng--
Tempe Goreng Tepung,"papan Tempe (Uk. sedang), Potong lebar dan tipis--▶Bahan Rendaman:--Secukupnya Garam, Bawang Putih Bubuk, Merica Bubuk, Air--▶Bahan Tepung Goreng:--Secukupnya Tepung Terigu, Tepung Beras (:)--Secukupnya Kaldu Bubuk Ayam, Air--batang Daun Bawang, Iris tipis--▶Bahan Sambal Kecap:--buah Cabe Rawit Hijau, Cincang kasar--siung Bawang Merah, Potong dadu kecil--Kecap Manis--"
Pindang Tahu Tempe Gembus bumbu bali,Pindang--Tahu kuning--Tempe gembus--Cabe keriting--Cabe rawit--Bawang putih--Bawang merah--Kemiri--Lengkuas--Asam jawa (sedikit)--Gula--Garam--Kaldu bubuk--Kecap--Saori--
"Tempe bosok pedas,manis","papan tempe setengah bosok--bawang merah--bawang putih--cabe keriting merah--cabe keriting hijau--cabe kecil atau rawit--Garam,micin penyedap rasa dan kecap manis--"
Tempe Bacem,Tempe di potong potong--Ketumbar--Kemiri--Asam jawa--siung bawang merah--siung bawang putih--lembar daun salam--lengkuas--Gula merah--kecap manis--Garam--lt air--
Oseng-Oseng Tempe Manis,papan tempe ukuran sedang--gram ikan teri--buah tomat--cabe rawit (optional)--cabe merah besar--bawang bombay uk sedang--siung bawang merah--siung bawang putih--ruas jahe--ruas laos--batang serai--lembar daun salam--gula putih--garam--Penyedap masakan (optional)--Kecap--Air mineral--Minyak makan--
"Jengkol, tempe, ikan teri Balado😋",buah jengkol tua--papan tempe potong--Segenggam ikan teri belah cuci beri air jeruk nipis--Secukupnya garam dan gula--Secukupnya minyak utk menggoreng--Bumbu halus/blender:--siung bawang putih--buah cabe merah keriting (selera)--Bumbu giling kasar:--siung bawang merah--buah tomat--
Ikan Asin Tempe Asam,"ons Ikan Asin Apa aja, bagus sih tenggiri potongdadu--bungkus asam jawa--(Asam jawanya di remesdj gelas air, airnya jangan dibuang)--Tempe dipotong dadu,sesuka hati deh tempenya mau seberapa banyak--sendok Gula Merah yg dihaluskan dengan cara diiris/ ditumbuk--biji Lombok dipotong--sendok makan kecap--siung bawang merah diiris--siung bawang putih diiris--Bumbu penyedap rasa--"
Tempe orek,bumbu halus--pcs kemiri--pcs bawang merah--pcs bawang putih--sendok makan lada bubuk--sendok gula--sendok makan kecap asin--pcs tomat--bahan lain--jari lengkuas--tempe di potong dadu--genggam ikan teri asin--pcs cabe hijau--sendok makan kecap manis--minyak goreng--
Tahu tempe penyet,gram tempe--gram tahu putih--sambel kemangi (lihat resepku sebelumnya) di link https://cookpad.com/id/resep/sambel-kemangi--secukupnya minyak goreng--beberapa irisan timun dan kemangi segar--
Orek Tempe Basah,"papan tempe,potong dadu/sesuai selera--biji cabe hijau besar,iris serong--Secukupnya kecap manis--Secukupnya garam&kaldu jamur--Secukupnya air matang--Secukupnya minyak goreng--siung bawang putih--butir bawang merah--buah tomat merah--biji cabe merah keriting mix rawit oren--butir kemiri--ketumbar bubuk--"
Sambel goreng tahu tempe udang,udang segar--papan tempe digoreng dulu--Tahu sesuai selera digoreng dulu--Kacang panjang--gula pasir--garam--saus tiram--penyedap--kecap manis--saus tomat--secukupnya Air--bawang putih--bawang merah--cabai merah besar--sesuai selera Cabai rawit--
Stick tempe,papan tempe (potong memanjang)--Bahan pencelup :--tepung terigu--siung bawang putih(haluskan)--merica--ketumbar--secukupnya Air--secukupnya Garam dan Masako--Tepung panir--
Steak Tempe,"papan tempe--siung bawang putih--secukupnya tepung terigu--Lada--Garam--Minyak goreng--bahan saus--bawang merah, cincang halus--bawang putih, cincang halus--bawang bombay, cincang halus--buah tomat, rebus, buang kulit dan biji lalu potong kecil--saus tiram--atau botol kecil saus tomat--merica bubuk--secukupnya Garam--penyedap rasa--gula pasir--Margarin secukupnya untuk menumis--"
Tumis tempe dan jamur kancing,kotak tempe--butir jamur kancing kering yg udah di rendam semalaman--Secukupnya gula garam vitsin--siung bawang merah--siung bawang putih--biji cabe /boleh lebih--
Tumis Tempe Cabe Ijo,Tempe--Cabe ijo--Bawang bombai--Kecap sauri--Kecap manis--Garam--
"Buncis,tempe",Buncis--tempe--pete--bumbu--siung bawang putih--siung bawang merah--buah cabe merah--
Orek Tempe Basah Bumbu Ulek,"papan tempe, potong dadu kecil--buah cabe hijau kriting, iris serong--kecap--secukupnya Garam, gula dan penyedap--secukupnya Air--Bumbu ulek--siung bawang merah--siung bawang putih--buah cabe rawit merah(cabe setan)--Ganti cabe kriting klo g mau trll pedas--buah kemiri--ketumbar bubuk--buah tomat merah--"
Sambalado / balado tempe,"papan tempe--bawang merah--cabai merah + cabai rawit--gula jawa sisir--garam--kaldu jamur totole/royco. Di skip juga boleh--lembar daun jeruk, buang batangnya--"
Tempe mercon sambal tomat super pedasss,bungkus tempe ukuran sedang--tepung terigu/menyesuaikan--Garam--Gula jawa--Secukupnya air--Minyak goreng--Bumbu tepung :--siung bawang putih--Secukupnya garam--Penyedap rasa--Bahan isian :--buah cabe rawit--buah tomat--siung bawang merah--siung bawang putih--
Tempe bacem,"Tempe potong ,cm--jempol lengkoas memarkan--batang sereh memarkan--lmbr daun salam--butir Asam jawa--gelas air kelapa--,butir gula Jawa--Bumbu yg dihaluskan--siung bawang merah--siung bawang putih--ketumbar--garam--butir kemiri (optional/tidak harus)--jempol jahe (optional/tidak harus)--"
Tumis tempe teri kelapa daun melinjo (daun tangkil),batang tempe potong dadu--genggam teri jengki (tawar)--kelapa parut dari kelapa (jangan terlalu tua)--ikat daun melinjo muda (daun tangki)--buah cabe keriting iris serong--lengkuas--sachet kaldu bubuk--gula pasir--siung bawang putih--siung bawang merah--butir kemiri--ketumbar--jahe--Secukupnya minyak--
Oseng tempe,papan tempe yang ukuran kecil--ikat kacang panjang--cabe keriting--siung bawang putih--bawang merah--tomat--lembar daun salam--Secukupnya garam dan penyedap--
. Mendol Tempe lezat,papan tempe--tepung terigu--tepung kanji--Bumbu halus--siung bawang putih--siung bawang merah--ruas kencur--kaldu bubuk--merica bubuk--biji cabai rawit--biji cabai merah besar--lmbar daun jeruk iris tipis hilngkn urtnya--secukupnya Garam--
Oseng Tempe,Bawang putih--Bawang merah--Lombok--potong dadu Tempe--iris Kacang panjang--Gula--Garam--Daun jeruk--Penyedap rasa--
Tempe tepung & sambal,papan tempe--gelas belimbing tepung terigu--siung bawang putih--batang daun seledri--Secukupnya air--Secukupnya merica bubuk--Secukupnya kunyit bubuk--Secukupnya ketumbar bubuk--Secukupnya garam dan penyedap rasa--Secukupnya minyak makan untuk menggoreng--Bahan sambal :--buah cabe rawit (sesuai selera)--siung bawang putih--butir bawang merah--Secukupnya garam & penyedap rasa--Sedikit air(kurleb sdm)--Secukupnya minyak makan untuk menumis--
Tempe Goreng pedes manis,papan tempe--gula jawa--secukupnya Garem penyedap--kecap manis--sedikit Air panas--Bumbu halus--ketumbar--biji lada--biji cabe merah keriting--biji cabe rawit merah--siung bawang putih--siung bawang merah--
Orek tempe asem manis,papan tempe iris--siung bawang merah--siung bawang putih--cabe merah besar--gula merah--Asem sckp nya--Garam sckpnya--kecap--
Tempe mendoan,papan tempe--Tepung terigu--Bawang putih haluskan--lada bubuk--kunyit--Irisan daun lemon--
Tempe Ngelawuhi a.k.a Orek Tempe,"papan tempe--siung bawang merah, iris tipis--siung bawang putih, iris tipis--buah cabe rawit, iris menyerong--buah cabe merah keriting, iris menyerong--laos, geprek--lembar daun salam--buah gula merah--makan kecap manis--saus tiram--ebi, di cuci dulu--secukupnya Garam--secukupnya Air--"
"Tumis buncis, sosis, tahu dan tempe ❤️ simple","buncis (potong serong memanjang)--buah sosis (potong sesuai selera)--Tempe secukupnya (potong dadu, goreng setengah matang)--Tahu secukupnya (potong dadu, goreng setengah matang)--siung bawang merah (iris tipis)--siung bawang putih (iris tipis)--buah cabai merah keriting (potong serong memanjang)--buah cabai rawit merah (potong serong memanjang)--secukupnya Garam--secukupnya Penyedap rasa--Saori saos tiram--secukupnya Air--"
Tempe mendoan,potong tempe--siung besar bawang putih--ketumbar--munjung tepung terigu--Secukupnya air--Daun seledri--Minyak goreng--
Tempe masak kecap pedas gurih,"papan tempe--Bumbu halus--buah bawang merah--siung bawang putih--buah cabe rawit merah--Kunyit--btr kemiri--Bahan lain--lada bubuk--ketumbar bubuk--Secukupnya garam,gula pasir,penyedap--Bks kecil kecap bango--air matang--"
Tumis Tempe Kemangi,"papan tempe--ikat kemangi, ambil daunnya--siung bawang merah--siung bawang putih--buah cabe rawit merah--buah cabe merah keriting--ruas kencur--garam--Bahan rendaman tempe🍂🍂--siung bawang putih, haluskan--garam--Secukupnya air--"
Balado teri tempe kacang renyah,teri belah--kacang tanah--papan tempe--bumbu halus--butir cabe merah--siung bawang merah--siung bawang putih--butir cabe hijau--minyak goreng--garam secukup nya--gula secukup nya--
Balado Terong Tempe,buah terong--btg tempe--buah cabe merah besar--buah cabe kecil (sesuai selera aja)--siung bawang putih--siung bawang merah--secukupnya gula pasir--secukupnya garam--
Oseng Tempe Kemangi,potong dadu Tempe--Kemangi siangi--iris Pete--iris Bawang putih--iris Bawang merah--iris Cabe rawit--iris Cabe merah--iris Cabe hijau--Daun salam--Daun jeruk--Lengkuas geprek--Garam--sisir Gula jawa--Sedikit kecap manis--
Oseng tempe kecap,papan tempe--ons cabe hijau--buah chili padi--Bumbu:--siung bombay--siung bawang putih--ruas lengkuas--lembar daun jeruk--sos tiram--kecap--Secukupnya garam dan penyedap--Secukupnya minyak--Secukupnya air--
Tempe Penyet,bks tempe--🌻 bumbu tempe goreng--garam--penyedap rasa--siung bawang putih--Sedikit air--🌻 bahan sambel--cabe rawit (sesuai selera)--cabe keriting--biji bawang merah--siung bawang putih--tomat kecil--Sepotong terasi--gula merah--
Balado tempe peute as,papan tempe ukuran sedang--buah cabe rawit merah--buah cabe keriting merah--papan peute--buah tomat merah segar--siung bawang merah--siung bawang putih kating--buah asam sunti--secukupnya garam--secukupnya air--secukupnya minyak--
Oseng tempe,bgkus tempe--biji cabe merah ma hijau--siung bawang putih--siung bawang merah--garam halus--biji bulet gula merah--lmbar daun salam ma serai--ruas laos--
Oseng Sawi Tahu Tempe,ikat sawi hijau--kotak tempe (potong memanjang)--kotak tahu (potong memanjang)--butir telur (orak orik)--bumbu-bumbu:--buah cabe merah keriting--buah cabe rawit--siung bawang merah--siung bawah putih--buah bawang bombai--bumbu pelengkap:--secukupnya saori saus tiram--secukupnya garam--secukupnya gula--secukupnya air--daun bawang untuk taburan--
"Tumis pare mix teri, udang dan tempe",buah pare ukuran besar--bungkus teri--papan tempe--ons udang--buah bawang bombay ukuran kecil--siung bawang putih--butir bawang merah--jahe--saus tiram--buah cabe merah besar--buah cabe rawit merah (untuk yg suka pedas)--secukupnya Gula--secukupnya Merica bubuk--secukupnya Garam--minyak goreng--
Sambal tempe penyet,buah tempe (ukuran sedang)--siung bawang putih--buah Cabe rawit (sesuai selera)--buah cabe merah besar--Kencur (secukupnya)--Air garam (untuk rendaman tempe goreng)--Gula (secukupnya)--Garam (secukupnya)--
Tempe Isi Mercon,balok tempe--Bahan Isian:--Bawang Merah--Bawang Putih--Cabai Rawit--Biji Tomat--Terasi (opsional)--Garam--Bahan Kulit :--Tepung Terigu--iris Daun bawang--Ketumbar bubuk--Penyedap rasa--
Kfc tempe,papan tempe--secukupnya Tepung kfc merek sasa--secukupnya Minyak--
Terik Tempe & Telur,"Telur rebus, kupas kulitnya--papan tempe--bungkus santan Kara kecil--Garam--Gula pasir/ gula merah--lembar daun salam--Bumbu geprek:--ruas jari lengkuas--serai--siung bawang merah--siung bawang putih--butir kemiri--ketumbar--"
Tumis tempe,siung bawang merah--siung bawang putih--cabe merah--tomat--balok tempe--Kacang panjang--wortel--
Tempe Masak Asam Manis,"papan tempe (beli harga @)--buah bawang bombay (cincang)--saus sambal--kecap manis--saus tiram--kecap asin (boleh banget di skip)--ruas jari telunjuk asam jawa dilarutkan air--siung bawang merah--siung bawang putih--buah cabai rawit (sesuai selera)--buah cabai merah (ukuran kecil-sesuai selera)--buah tomat (ukuran kecil sekali, hehe, sesuai selera)--Secukupnya garam, gula, kaldu bubuk, lada bubuk--"
