Title,Ingredients
Ikan nila saus asam manis,"ekor ikan nila (sekitar ) secukupnya Garam,merica, ketumbar bubuk buah jeruk nipis tepung terigu tepung maizena buah bawang Bombay buah wortel kecil, potong korek api biji cabe rawit buah cabe merah secukupnya Gula garam merica tepung maizena (larutkan) saus tomat buah tomat potong dadu "
Balado mujair tahu terong,ekor mujair buah tahu buah terong buah cabai merah siung bawang merah siung bawang putih buah tomat lembar daun jeruk buah serai secukupnya Masako secukupnya Garam secukupnya Gula Minyak goreng secukupnya untuk menumis secukupnya Air 
Suwir tongkol sambel bawang,biji tongkol kupas siung bawang merah siung bawang putih buah cabe keriting buah tomat Garam gula 
Ikan tongkol merah,ekor ikan tongkol Bumbu buah bawang merah buah bawang putih Sesuai selera cabai Secukupnya gula garam kecap manis Secukupnya air 
Ikan kembung masak santan,ekor ikan kembung potong menjadi bbrpa bagian buah cabai hijau besar (iris) buah cabai merah (iris) siung bawang putih (iris) siung bawang merah (iris) Secukupnya baby corn (iris) Secukupnya daun bawang (iris) buah tomat hijau (potong) lembar daun salam ruas lengkuas geprek ruas jahe geprek Garam Gula Lada secukupnya Santan kara Royco sapi (optional) secukupnya Air bersih 
Pindang presto (ikan mas),ikan mas gandu gula merah bungkus kaldu bubuk (sapi) lembar daun salam siung bawang merah buah tomat ruas jari lengkuas batang sereh gula pasir kecap manis secukupnya Air 
Kembung sambal tomat saus tiram,ekor ikan kembung uk.sedang (potong ) tomat uk.sedang bawang bombai uk.sedang siung bawang merah siung bawang putih cabe rawit saus tiram Minyak goreng Secukupnya garam & gula 
Gulai kepala kakap,kepala kakap yang susah dicuci bersih biji cabe hijau biji cabe merah siung bawang putih siung bawang merah butir kemiri ruas jari jahe jari kunyit jari daun sereh lembar daun salam kotak kecil santan instan secukupnya Garam gula putih gula merah minyak goreng 
Ikan Kembung Sambal Balado Kemangi,ekor ikan kembung siung bawang merah siung bawang putih cabai merah keriting cabai rawit oren Tomat Gula pasir Garam Penyedap rasa (aku pake masako) secukupnya Air Daun kemangi Daun jeruk 
Sup Ikan Salmon,"ons ikan salmon fillet Jamur putih (biasa buat sop, lupa namanya haha) buah wortel buah kentang Daun bawang dan seledri Bawang bombay Merica Garam Kaldu siung bawang putih "
Kotok Ikan Nila,Ikan Nila Santan Kental/Kanil siung Bawang merah siung Bawang putih buah Cabe Rawit Secukupnya Garam Sedikit Kencur buah Tomat (belah ) 
Ikan Krisi Bali Bumbu Bali (-tong),"gram ikan krisi bali butir cabe rawit merah (sesuai selera) siung bawang merah siung bawang putih butir kemiri jahe lengkuas kunyit batang serai lembar daun salam lingkaran Gula merah kerek gula pasir garam bungkus penyedap rasa (saya pakai masako) air (jika ingin berkuah, silahkan tambahkan) "
Sarden mix kentang,sarden uk.kecil kentang kecil cabe rawit siung bawang merah 
Gulai ikan lele,"ikan lele air jeruk nipis secukupnya garam lembar daun salam dan daun jeruk nipis batang serai, iris tipis ruas ibu jari jahe, iris tipis ruas ibu jari lengkuas, iris tipis buah tomat yang dipotong kecil,air Bumbu Halus butir bawang merah siung bawang putih butir kemiri sangria ruas jari kunyit, bakar secukupnya Garam "
Mujair pedas manis,ekor ikan mujair besar Bawang bombay Bawang putih iris cacah cabe rawit merah Saus sambel Saus tomat Daun jeruk 
Gulai ikan kakap ala aku,"ikan kakap buah cabe rawit merah buah tomat merah daun salam ruas laos keprek daun jeruk wangi buah serai keprek siung bawang putih siung bawang merah buah kemiri sangrai buah cabai merah besar, buah asam kandis ruas kunyit ruas jahe ketumbar halus mrica, garam, gula, royko bks santan kara, air "
Sarden kaleng nenek,"kaleng sarden butir bawang merah, iris tipis siung bawang putih, iris tipis buah cabe rawit, iris tipis Secukupnya garam, gula Secukupnya air Secukupnya minyak goreng "
Nugget Ikan Salmon Sayuran Keju,"salmon fillet bonggol jagung disisir wortel diparut kuntum besar brokoli (didihkan air, beri garam rebus menit) blok keju cheddar diparut butir telur butir bawang merah siung besar bawang putih tangkai daun bawang tepung maizena tepung sagu tani Garam dan Gula lada bubuk (optional) Kaldu Jamur (optional) gelas kecil air es terigu Air matang ketumbar bubuk Garam Tepung roti "
Tuna Spaghetti,"bungkus spaghetti kaleng tuna (=gr) buah tomat pasta tomat buah paprika bawang bombay siung bawang putih mix spicy (serbuk bumbu instan untuk aneka masakan) secukupnya garam, merica, cabai bubuk secukupnya minyak untuk menumis bumbu "
Puff Pastry isi Tuna Simple Cepat,"Puff pastry instant / buatan sendiri kaleng tuna (buang air/minyak dalam kaleng) butir telur rebus (cincang kecil) Mayonaise buah bawang bombay kecil (cincang) buah bawang putih (cincang) butir KUNING telur untuk Olesan butir PUTIH telur untuk perekat Secukupnya Garam, Gula, Lada "
Lele saos asam manis,ekor ikan lele/gabus juga bisa gram Terigu buah Jeruk nipis siung Bawang merah iris siung Bawang putih iris papan Pete (kalo suka bun) saya pake ons Bawang bombay iris Tepung maizena secukupnya Merica bubuk Gula Garam 
Tongkol rujak kemangi,tongkol Bumbu tongkol Jahe Kunyit biji kemiri Air perasan jeruk nipis Garam Bumbu sambal biji cabe keriting biji cabe rawit biji kemiri biji bawang putih biji bawang merah Air asam jawa Gula merah lmbr daun jeruk lmbr daun salam buah Tomat Kaldu kering Daun kemangi 
Nila Acar Kuning,potong Ikan Nila Timun ukuran sedang (boleh kebih kalo suka) Jeruk secukupnya Garam kasar buah Cabe rawit (suka pedas boleh lebih) buah Cabe merah secukupnya Daun bawang batang Sereh lembar Daun salam lembar Daun jeruk buah bawang merah buah bawang putih secukupnya Cabe rawit sendok teh Kemiri halus sendok teh Kunyit halus (yang ada cuma yg halus) sendok teh Jahe halus (yang ada cuma yg halus) secukupnya Merica secukupnya Garam halus secukupnya Penyedap rasa 
Gurame Saos Wijen Superior,"ekor ikan gurame Garam, lada. Jeruk nipis Minyak utk goreng Batang sayur Bakcoy Daun ketumbar roasted sesame kewpie salad dressing kecap Tim ikan Lee kum kie bubuk cabe kasar secukupnya Air "
Balado Ikan Pari Tawar,Ikan pari tawar (saya nyebutnya ikan pari kecil) baw.merah baw.putih cabai merah lembar daun jeruk garam/royco gula pasir 
Ikan Nila n tempe Bakar Pedas Manis,Ikan Nila (mujaer) dapat ekor ukuran sedang Papan Tempe Ketumbar Kunyit Siung Bawang Putih Siung Bawang Merah Cabe kecil (sesuai selera) Cabe Besar (sesuai selera) butir kemiri (sangrai) Secukupnya Garam dan Gula Secukupnya Kecap manis Bahan Sambal Tomat buah tomat sedang bawang putih bawang merah sesuai selera Cabe secukupnya Terasi Garam dan gula 
Vegetable-etti (sphagetti) with tuna saos mayo,"labu siam (labu hijau), rebus wortel kecil kelopak kol (kubis) Saos Tuna; tuna, cincang kecil tomat kecil,haluskan bawang putih haluskan cabe merah, haluskan sendok makan saos tomat Secukupnya merica, garam, basil, mayonaise sendok makan minyak bawang merah cincang helai daun seledri "
Sop Nila Seger Ger Ger,"Ekor Nila Ukuran Besar dipotong menjadi bagian siram perasan jeruk nipis Buah Bawang Bombay Iris Buah Bawang Putih Geprek lalu iris tipis,Ruas Jahe Geprek Batang Serai Geprek Buah Wortel Potong Buah Kentang Potong Lembar Kol Potong,Batang Daun Bawang Iris Tipis Batang Daun Seledri Iris Tipis Secukupnya Lada Bubuk Secukupnya gula dan garam Secukupnya mentega cair untuk menumis "
Pecel Lele,potong lele bagian ekor Jeruk lemon Garam krosok ruas kunyit bagian lengkuas muda ketumbar Secukupnya garam krosok cabe merah kriting cabe rawit bawang merah bawang putih kemiri sangrai persegi terasi bakar Secukupnya garam krosok Secukupnya kecap gula jawa tropicana Minyak kelapa 
Sambal Tongkol Balado rasa Trasi,besek Tongkol bungkus Trasi udang buah Tomat cabe besar dan cabe rawit siung bawang merah siung bawang putih batang daun pree Kentang iris dadu Secukupnya Garam Secukupnya Gula Secukupnya Royco ayam Secukupnya Air Saos tomat 
Telur Gulung Ikan Kembung,ekor ikan kembung Daun salam (utk merebus ikan) butir telur yampung tsp terigu gluten free centong Nasi lembek wortel (parut) jagung manis (parut) tahu kecil (haluskan) btr bawang putih & bawang merah Bombay bubuk Pala bubuk Seasalt Alumunium foil evco 
Ikan gabus goreng crispy,sesuai selera Ikan gabus Tepung bumbu crispy (merk sesuai selera anda) Ketumbar Kunyit Jahe lembar Daun jeruk Air es Minyak goreng 
Asem asem bandeng,Bandeng biji Tahu buah Belimbing wuluh buah Tomat biji Cabe buah Jeruk nipis Jahe ruas di geprek Daun bawang Garam Gula Bahan bumbu A (dihaluskan): siung Bawang merah siung Bawang putih ruas Kunyit Bahan bumbu B (di iris): siung Bawang merah siung Bawang putih ruas Kunyit 
Onigiri Tuna Mayo,"centong nasi panas (disarankan menggunakan beras jepang) cuka sushi nori flakes kaleng tuna dalam minyak, tiriskan mayonaise lembar nori lembaran "
Ikan tuna acar kuning,ekor ikan tuna (boleh diganti ikan lainnya) secukupnya minyak goreng secukupnya garam secukupnya gula penyedap rasa non msg (optional boleh diganti dg roy** atau tidak pakai sama sekali) lembar daun salam batang serai tetes cuka secukupnya air buah cabe rawit buah cabe merah keriting dibelah tengah siung bawang merah lengkuas ruas jahe kunyit siung bawang merah siung bawang putih buah cabeh merah buah kemiri secukupnya merica 
Pindang Patin,ekor patin (cuci bersih) buah tomat ikat Kemangi Daun bawang sesuai selera Cabe rawit merah batang serai (geprek) ruas laos (geprek) lembar Daun Salam lembar Daun jeruk Asam jawa siung Bawang merah siung Bawang putih butir kemiri Jahe Kunyit secukupnya Garam gula 
Sup Woku Bawal,ekor ikan bawal ukuran besar buah tomat buah sereh (geprek) Daun bawang secukupnya (iris kasar) secukupnya Daun kemangi siung bawang putih siung bawang merah ruas kunyit ruas jahe ruas lengkuas (saya skip) buah kemiri buah cabe rawit setan (iris kasar) secukupnya Garam secukupnya Lada secukupnya Kaldu jamur secukupnya Gula merah secukupnya Minyak goreng air 
Gulai ikan pari pedas dan gurih,ikan pari ½ butir Santan dari kelapa daun jeruk daun salam btg sereh geprek Lengkuas geprek secukupnya Gula merah dan garam merica bubuk buah tomat merah. Potong dadu buah tomat hijau potong dadu ikat kemangi secukupnya. Cabe rawit utuh Minyak goreng untuk menumis butir bawang merah siung bawang putih kunyit bakar jahe butir kemiri sangrai gram cabe merah 
Sambal terong ikan tamban,-buah Bahan: terong hijau/ungu sesuai selera secukupnya Ikan tamban sumatra (jk tdak ada ikan pindang pun gpp buah cabe rawit buah cabe merah kriting siuang bawang merah siung bawang putih Royco Ayam Garam Kecap/gula minyak goreng 
Ikan Nila bakar,ikan nila (isi ) Jeruk nipis Kecap manis Kunyit Laos Kencur Jahe Ketumbar butir bawang merah siung bawang putih secukupnya Garam ltr Minyak goreng untuk menggoreng Cabe rawit Kecap manis 
Ikan Kembung Sambal Balado,Ikan Kembung Segar Biji Cabe Merah Siung Bawang Merah Siung Bawang Putih Lengkuas Butir Ketumbar Siung Bawang Merah Siung Bawang Putih Biji Bawang Bombay Biji Tomat Secukupnya Minyak Goreng Garam Penyedap Rasa Secukupnya Kecap Manis Gula Putih Lembar Daun Salam 
PEPES IKAN TUNA... BY. Dapoer Linggar,potong ikan tuna segar ikat kemangi siangi daunnya aza batang sereh geprek lalu potong seukuran korek api lembar duan salam buah tomat potong kasar Garam Gula pasir Daun pisang untuk membungkus Kukusan untuk mematangkan pepes batang kunyit ruas jahe ruas lengkuas buah cabe merah buah cabe rawit butir kemiri 
Gulai pucuk ubi ikan tamban,Bahan bawang merah bawang putih jari jahe cabe rawit kunyit secukupnya ketumbar Royco ayam garam secukupnya gula daun jeruk nipis batang daun serai buah daun salam lengkuas santan kelapa ikat daun ubi secukupnya ikan tamban 
Sup tulang salmon tomat ala lucy's (megicom),potong tulang salmon bawang putih tomat secukupnya Air Secukupnya garam Secukupnya royco 
Baso Ikan Toman,daging fillet ikan toman tepung tapioka peres garam lada butir putih telur siung bawang putih gls air es 
Ikan sarden balado pete,"ikan sarden segar -papan Pete Bawang merah Bawang putih Cabe merah Cabe rawit Tomat Gula,garam Penyedap rasa "
Garang asem patin,"ekor patin, potong sesuai selera Jeruk nipis untuk melumuri patin, Bumbu halus siung bawang merah siung bawang putih lengkuas kunyit butir kemiri ketumbar Sedikitttt jinten cabai lembar daun jeruk Pelengkap Daun bawang asam matang Sedikit merica bubuk Gula Garam lembar daun jeruk Isian Pepaya muda "
Sarden tongkol,buah cabe rawit buah tomat ukuran kecil buah bawang merah buah bawang putih sendok makan gula sendok makan garam sendok makan saus tomat delmonte buah bawang bombay ukuran kecil ekor ikan tongkol ukuran sedang sendok makan minyak goreng 
Pampis Tuna,g ikan tuna / tongkol / cakalang (saya pakai tuna segar) daun kunyit rajang halus ikat daun kemangi petik daun jeruk btg daun bawang iris btg sereh daun pandan (me : skip) secukupnya Gula secukupnya Garam secukupnya Bubuk kaldu Minyak goreng secukupnya untuk menumis buah bawang merah butir bawang putih ruas kunyit cabai keriting (saya skip) cabe rawit (sesuai selera) ruas jahe btg daun sereh ambil putihnya 
Pampis tongkol,tongkol buah cabe merah besar buah cabe rawit siung bawang putih siung bawang merah butir kemiri Lengkuas geprek Sereh geprek Daun salam Gula Garam Penyedap 
Pindang Patin Pedes,Ekor Ikan Patin buah Belimbing Wuluh buah Cabe Merah buah Cabe Rawit lembar Daun Salam lembar Daun Jeruk lembar Daun Kemangi buah Batang Sereh siung Bawang Merah siung Bawang Putih Kunyit Jahe Lengkuas buah Jeruk Nipis secukupnya Garam secukupnya Gula Kecap Manis 
Lele Goreng Kriuk Simple,ekor lele (-/ ) bawang putih ruas kunyit uk.besar ketumbar Secukupnya garam Secukupnya air untuk rendaman ikan 
Nila sambel tempoyak,ekor nila yg sudah dibersihkan bumbu cabe merah siung bawang merah siung bawang putih sendok makan tempoyak secukupnya gula n garam 
Ikan kembung kuah asem segeerrr,"ekor Ikan kembung buah Nanas mateng buah Cabe merah (iris) Care rawit merah (haluskan) buah Bawang merah (haluskan) buah Bawang putih (haluskan) Kunyit (geprek) Lengkuas (geprek) Jahe (geprek) secukupnya Minyak goreng, garam & masako "
Ikan kembung sambel ijo,ikan kembung bersihkan siung bawang putih garam haluskan genggam kemangi boleh skip ons cabai hijau keriting buah bawang merah siung bawang putih buah tomat hijau Secukupnya garam gula dan penyedap 
Mujaer goreng,ekor mujaer bawang putih bawang merah kunyit jahe secukupnya Garam secukupnya Kaldu bubuk secukupnya Motto 
Salmon Melted with Flaxseed Bread,Mentega / Butter Bawang Bombai Salmon Garam Merica Flaxseed Bread (Bisa diganti dengan jenis roti apa saja) Keju Mozarella Sayuran Saus 
Ikan kembung suwir sambel korek,"ekor ikan kembung di goreng utuh lembar daun jeruk gram cabe rawit merah siung bawang putih secukupnya Minyak goreng secukupnya Garam, gula "
Tongkol suwir rica,ekor ikan tongkol cabe rawit cabe besar bawang merah bawang putih garam gula lembar daun salam lembar daun jeruk batang serai Petai Jahe Lengkuas Royco ayam Minyak goreng Tomat 
Gurame asam manis,ikan gurame tepung crispy siung bawang merah siung bawang putih batang serai lengkuas jahe buah tomat buah cabe merah lembar daun salam butir bawang bombay minyak kelapa buah jeruk purut sendok garam sendok gula 
Pan seared salmon salad,Romaine lettuce Alpukat Tomat Salmon Garam dan lada Saus wijen merk kewpie 
Gurame Asam Manis,"Gurame ukuran Jeruk nipis Tepung terigu (me: kunci biru) siung Bawang putih lada hitam bubuk Garam Kaldu bubuk Bahan Saos Asam Manis buah tomat besar buah cabe merah besar buah cabe merah keriting siung bawang putih siung bawang merah buah bawang bombay, potong bulat buah wortel, potong korek api merica Garam Kecap asin Saos tiram Gula pasir Kaldu bubuk Jeruk nipis Tepung maizena untuk pengental "
Empek-empek ikan dori,ikan (saya dori udang) sagu tani air es siung bawang putih haluskan garam (kurang lebih) gula Secukupnya sagu untuk taburan buah cabai rawit hijau buah cabai rawit merah siung bawang putih air gula jawa (pilih yg warnanya hitam) garam air asam jawa 
Sarden sederhana,kaleng sarden besar bawang bombay siung bawang putih butir bawang merah gula pasir minyak goreng biji cabe hijau besar Secukupnya cabe rawit / keriting merah 
Tomurticis (tongkol jamur tiram buncis) Kuah Kecap Simpel Enaakk,"potong tongkol bungkus buncis beli rp (kiraada buah) (potong) bungkus jamur tiram beli rp (kiraam) siung bawang merah siung bawang putih buah cabai rawit (sesuai selera) Boleh tambah cabai merah besar, tadi saya nggak pakai hehe batang daun bawang (boleh diskip kok) Secukupnya kecap manis (-sdm) Secukupnya garam, gula, lada bubuk, kaldu bubuk jika suka, air "
Pesmol bandeng,ekor ikan bandeng ukuran sedang butir bawang merah butir bawang putih buah cabai merah buah cabai rawit merah jahe buah kunyit buah kemiri Minyak secukupnya utk menumis secukupnya Gula secukupnya Garam Penyedap rasa 
Cakalang Suwir Kemangi,"potong cakalang rebus (biasanya dijual di abangyg jual ikan keranjang), cuci bersih siung bawang merah siung bawang putih biji cabe merah keritin ruas jahe, keprek ruas laos, keprek batang sereh daun salam daun jeruk rawit merah (klo suka pedes silahkan ditambahkan), iris tomat, potong ikat kemangi, siangi Gula garam "
Lele Santan (Ga ribet),ekor lele Bawah putih Bawah merah Cabe rawit Cabe merah butir kemiri buah Tomat hijau lembar Daun salam Sedikit laos Garam Gula Merica bubuk Minyak goreng bungkus santan kara 
Cap jay Salmon n bakso,salmon butir Bakso ikan bongkol sawi sendok buah wortel bonggol brokoli bonggol kembang kol siung bawang putih saos tiram garam penyedap jamur gula saos tomat Sejumput lada bubuk gelas belimbing air 
Gulai Patin Buncis,"ekor ikan patin Segenggam buncis Seikat kemangi butir bawang putih butir bawang merah Seruas jahe geprek Seruas lengkuas geprek Sebatang serai Seruas kunyit lembar daun salam lembar daun jeruk buah cabe merah hijau ketumbar,garam gula merah yg sudah disisir buah santan instan (kara) buah tomat merah "
Dencis goreng saos padang,"ekor ikan dencis bawang bombay (iris) jahe (iris) daun bawang (potong-potong) buah jeruk nipis Cabe rawit (iris) kalo ini sesuai selera aja saos sambal saos tomat saos tiram Garam, gula, lada (sesuai selera juga) siung bawang merah siung bawang putih cabe merah besar (ini pun terserah juga gak apa) "
Pesmol Ikan Patin,ikan patin segar siung bawang merah siung bawang putih ruas kunyit Sedikit jahe ketumbar buah jeruk limao lembar daun jeruk tangkai sereh di geprek minyak goreng untuk menumis santan kara Secukupnya garam Secukupnya air Secukupnya penyedap rasa Secukupnya gula merah Secukupnya gula putih Secukupnya cabai rawit (bila suka) 
Ikan Kakap Goreng Tepung,"kulit kakap buah jeruk nipis Bawang putih bubuk Merica Garam butir telur tepung terigu tepung maizena saus sambal saus tomat buah bawang bombay, iris kotak kecil siung bawang putih, cincang Gula putih Garam Merica Cabe bubuk Larutan maizena "
Sarden Sambal Bangkok,"Sarden ukuran kecil (Rasa Sambal Bangkok merk King's Fisher) Cabai Rawit Merah siung Bawang Merah siung Bawang Putih ruas Jahe digeprek Garam, Penyedap Rasa & Lada Bubuk Kecap Manis "
Pampis Tongkol,"ekor ikan tongkol ukuran sedang Segenggam bawang merah (kurleb butir) butir bawang putih agak besar Beberapa batang cabe merah keriting Beberapa batang cabe rawit batang serai, geprek lembar daun salam Sejumput merica Sejumput bubuk cabe (optional) buah jeruk nipis Minyak secukupnya untuk menumis "
Tuna abon bunga kecombrang kecombrang,potong tuna pindang siung bawang putih siung bawang merah terasi bakar buah cabai keriting iris halus batang bunga kecombrang iris halus minyak zaitun dashi/ knorr nam (kaldu ikan/ ayam) 
Balado telur puyuh dan ikan tongkol super simpel,butir telur puyuh potong ikan tongkol (sya beli yg sudah bungkusan) buah cabai merah buah cabai rawit buah bawang merah dan bawang putih buah tomat Secukupnya penyedap rasa Secukupnya garam Secukupnya gula Secukupnya kecap manis 
Sambel sarden pedas,kaleng kecil sarden buah mushroom (iris) siung bawang putih biji rawit merah cabe giling sedikit air asam jawa bawang bombai (iris) sedikit air matang sedikit garam 
Kakap merah kuah asam dan kemangi,"ikan kakap buah bawang merah buah bawang putih buah tomat buah cabe rawit air jeruk nipis ikat kemangi (ambil daunnya saja) Secukupnya garam, gula dan penyedap "
Pesmol (Ikan kembung banjar),"ikan kembung banjar (potong jadi bagian, bersihkan bri garam) bawang merah bawang putih butir kemiri cabe rawit merah cabe merah keriting ruas kunyit ruas jahe btg sereh (geprek) ruas lengkuas (geprek) btg daun bawang (iris kecilpakai gunting lebih enak) buah tomat merah (potong sedeng) lembar daun jeruk Minyak goreng Garam Gula "
Gulai tongkol kemangi,ikan tongkol ikat daun kemangi Batang sereh (geprek) seruas jari lengkuas (geprek) lembar daun salam buah jeruk lemon bks santan (me:kara) secukupnya garam secukupnya air biji cabai rawit setan biji cabai merah siung bawang merah siung bawang putih butir kemiri ketumbar lada / merica seruas jari jahe seruas jari kunyit 
Sarden enak dan simple,sarden kaleng kecil (yamato) siung bawang merah iris siung bawang putih iris Cabe (sesuai selera) buah tomat dipotong secukupnya Garam secukupnya Penyedap 
Salmon stroganoff with shitake mushroom and potato,"fillet salmon buah jamur shitake buah kentang bawang bombay setengah buah bawang putih paprika powder keju cheddar unsalted butter sedikit gula lada hitam, merica saos tiram cooking cream italian seasoning "
Ikan kembung rica,potong ikan kembung bawang merah bawang putih sesuai selera Cabe Ketumbar Lada Kunyit Daun kemangi Sereh Garam Mecin 
Pempek lembut iwak tenggiri khas Palembang,ikan tenggiri tepung tapioka (sagu tani) tepung terigu air es (es batu) butir telur garam penyedap siung bawang putih (halusin) 
Mangut lele,lele (goreng setengah matang) bungkus kara (santan apa aja) bawang putih bawang merah cabe rawit merah cabe merah keriting kemiri ruas kunyit ruas jahe secukupnya garam secukupnya merica secukupnya ketumbar batang serai (geprek) daun salam daun jeruk (ambil batang tengahnya) lengkuas (geprek) garam gula pasir merica bubuk kaldu bubuk 
Ikan Kuniran Saos Tiram,ekor ikan kuniran kotak tahu (potong dadu) Air jeruk nipis butir bawang putih butir bawang merah ruas jahe garam siung bawang bombay (iris) butir bawang putih (geprek cincang) buah tomat merah (iris) saos tiram kecap ikan gula secukupnya Garam secukupnya Air 
Fillet Kakap Merah Saus Padang,"fillet kakap merah, potong sesuai selera air lemon bawang bombay kecil, iris tipis bawang putih cabe merah keriting ruas jahe, geprek daun jeruk, buang tulang n remas daun salam saus tiram gula kaldu sapi merica bubuk penyedap rasa air secukupnya garam "
Tongkol Uleg Kimbek,ekor tongkol pindang siung bawang putih siung bawang merah butir cabai rawit merah atau sesuai selera lembar daun salam ruas sereh ruas jahe ruas lengkuas terasi secukupnya Garam dan merica minyak goreng lembar daun jeruk cacah lembut 
Kerapu Bumbu Kuning,"ekor kerapu sedang, cuci bersih bumbu halus siung baput siung bamer ketumbar ruas kunyit ruas jahe lb daub jeruk secukupnya garam "
Kakap merah kuah kemangi,ekor ikan kakap merah (potong bagi ) ikat daun kemangi bawang merah asam jawa kunyit bubuk cabe rawit secukupnya Garam gula sesuai selera Penyedap rasa 
Ikan bandeng bumbu kuning,ikan bandeng Jeruk nipis Daun jeruk nipis (iris tipis) Garam Gula Penyedap rasa Daun salam batang serai (geprek) Minyak goreng kunyit ruas jahe bawang merah bawang putih cabe merah kemiri 
Ikan Kembung Goreng,ikan kembung siung bawang merah siung bawang putih Ketumbar Secukupnya garam Secukupnya penyedap rasa Secukupnya jeruk nipis Secukupnya minyak goreng ruas Kunyit ruas jahe 
Sarden kemangi,I kaleng kecil sarden potong tongkol cue butir telur ayam siung bawang merah di iris siung bawang putih di iris cabe keriting di iris cabe hijau besar di iris Seikat daun kemangi 
Fillet Kakap Tumis Bawang,"fillet kakap siung bawang merah siung bawang putih sesuai selera cabe secukupnya garam, gula dan kaldu jamur minyak goreng tepung terigu "
Ikan cakalang santan pedas sederhana,gram ikan cakalang (potonglalu goreng) siung bawang putih siung bawang merah cabai rawit (opsional) garam halus ruas jari lengkuas geprek buah tomat iris sachet kaldu bubuk bungkus santan siap saji (opsional) air gelas belimbing gula putih 
Gurami Masak Kecap,gurami segar Secukupnya ketumbar siung bawang putih Secukupnya kunyit buah kemiri siung bawang putih siung bawang putih Pelengkap secukupnya Kecap manis secukupnya Gula garam secukupnya Air perasan jeruk nipis secukupnya Air secukupnya Minyak goreng 
Oseng mercon mujair,ekor Ikan mujair Jahe ujungnya aja Cabe merah keriting cabe merah jablay siung Bawang merah siung bawang putih secukupnya Garam secukupnya Gula merah Kecap Penyedap rasa 
Ikan Nila Acar Kuning Pedas,Ikan Nila Hitam sedang (Di Sumbawa ga ada nila kuning) Helai daun salam batang sereh buah cabe rawit buah wortel buah timun buah jeruk nipis Bumbu Halus Siung bawang merah Siung bawang putih Buah kemiri Ruas jahe Ruas kunyit Merica Bubuk buah cabe rawit (Kalau suka pedas) 
Sarden bumbu pedas,klg sarden king fisher besar buah bombay ukuran sedeng buah cabe merah helai daun bawang ruas jahe Penyedap Garam Merica bubuk Gula pasir Minyak Air sedikit saja 
Ikan Kerapu Bumbu Pedas,"ekor ikan kerapu, potong sesuai selera jeruk nipis secukupnya Garam tomat merah uk. Kecil cabe rawit merah cabe merah bawang merah bawang putih bawang bombay terasi cabe merah, iris serong cabe rawit hijau btg daun bawang, iris memanjang wortel, iris serong tipis bawang bombay, iris bulat secukupnya Garam, gula dan merica saos sambal "
Kakap merah goreng,ekor ikan kakap merah garam jeruk nipis 
Penyet iwak lele&mujair sambal terasi,"lele asap ekor mujair asap bawang merah bawang putih cabe kriting terasi,sy tmsdkit Sejumput garam buah tomat kecil "
Brengkes Patin Tempoyak,ikan patin tempoyak durian btg cabe merah siung bawang putih bawang merah jahe lengkuas kunyit btg serai terasi Secukupnya gula dan garam 
Ikan Tongkol Suwir Kemangi,I ikan tongkol (suwir suwir) ikat kemangi siung bawang merah siung bawang putih buah cabe setan (selera ya kalo mw pedes tambah ajjah) buah tomat hijau (ga pake jg gg papa) Kaldu bubuk Gula Minyak goreng untuk numis 
Sop ikan gurame,Ikan gurame siung bawang putih buah cabe merah batang serai siung bawang merah ruas jahe ruas lengkuas lembar daun salam lembar daun jeruk secukupnya Royco secukupnya Air secukupnya Garam secukupnya Gula merah secukupnya Merica Seledri Daun bawang 
Pesmol Ikan Mujaer,"ekor ikan mujaer lmbr daun salam ruas lengkuas, geprek batang sereh, geprek -cabe rawit utuh (sesuai selera) secukupnya Garam secukupnya gula merah gula putih secukupnya (resep dari mama ga pake) minyak untuk menumis dan menggoreng santan cair (bungkus santan instan dlm air) bawang putih bawang merah bj cabe keriting kemiri ruas kunyit ruas jahe "
Pesmol Ikan Mas ala Mamak Aidan,"ekor ikan mas ukuran sedang air matang Minyak untuk menggoreng ikan & sebagian u/ menumis buah jeruk nipis secukupnya Garam Gula dan bumbu penyedap (sesuai selera, aku pake royco ayam) buah cabe rawit batang daun bawang batang sereh (geprek) lengkuas (geprek) lembar daun salam tomat (iris) siung bawang merah siung bawang putih butir kemiri (sangrai) kunyit (dibakar) buah cabe merah keriting "
Sup ikan kakap asam pedas,ekor Ikan kakap merah atau putih Air putih siung Bawang putih Kailan ikat atau secukupnya buah Wortel Jamur secukupnya klo ga ada boleh di skip biji Cabe rawit sendok Kecap ikan secukupnya Kaldu jamur Minya untuk menumis sendok saya pakai minya zaitun (olive oil) ruas jari Lengkuas batang serai lembar Daun salam buah Jeruk nipis peras ambil airnya sendok Gula pasir 
Sambalado Cue Tongkol,keranjang ikan Tongkol ukuran sedang batang sereh (geprek) lembar daun salam Gula Garam Jeruk nipis cabai rawit merah cabai merah kriting cabai rawit hijau cabai merah besar buang isi nya siung bawang merah siung bawang putih butir Kemiri goreng ruas jahe ruas kunyit ruas kencur lengkuas 
Tongkol suwir pedas,ekor pindang tongkol ukuran sedang lalu suwir cabe rawit siung bawang merah siung bawang putih ruas jari jahe buah tomat batang sereh digeprek lembar daun salam lembar daun jeruk buah jeruk sate secukupnya garam n gula 
