Title,Ingredients
Tumis Udang dan Tahu,"udang uk sedang, buang kepala--buah tahu cina potong dadu, goreng smpe berkulit--buah wortel, potong korek api--biji bawang bombay, iris memanjang--siung bawang putih--siung bawang merah--ruas jahe, geprek--buah cabe rawit setan, potong serong (bs ditmsesuai slera)--batang bawang daun, potong tebal--kecap bango--saos tomat--saos tiram--secukupnya garam dan air--"
Oseng-oseng tumis tahu tauge simple,bungkus tahu putih kotak--gengam tauge--buah cabai--siung bawang putih--siung bawang merah--buah bawang bombay--buah rampai/ tomat--Secukupnya gula--Secukupnya masako/garam--Secukupnya lada bubuk--Secukupnya kecap (me: bangau)--
Tumis tahu tauge,tahu putih--Secukupnya tauge--Secukupnya wortel--bawang merah--bawang putih--rawit merah--Gula--Garam--Penyedap--
Pepes Tahu Putih,kotak besar Tahu putih--daun Kemangi--Daun pisang utk membungkus--bawang merah--bawang putih--cabe merah--kemiri--ketumbar--kunyit--lada bubuk--daun salam--daun sereh dipotong panjang(kira-kira 4cm)--garam--
Tahu Telur Daun Mint,"buah tahu ukuran kecil, haluskan dengan garpu--buah telur--Segenggam daun mint, rajang kasar--buah cabai, iris tipis--bawang putih, cincang--bawang merah, rajang halus--lada bubuk--garam--kaldu jamur--Minyak goreng--"
Tahu Fantasi,Buah Tahu yg panjang hancurkan--wortel agak besar siangi serut--bks Bihun jagung rebus gunting gunting--batang Daun Seledri rajang--btng Daun Bawang Pre rajang--Sebelah Dada Ayam--bt Telur--Bumbu--bks Ladaku--siung Bawang putih--Secukupnya Garam--Secukupnya kaldu bubuk optional--Bahan Celupan--bks kecil Tepung Bumbu serba guna--Secukupnya Air--
Lodeh krecek tahu tempe,plastik krecek (sekitar 250gr)--papan tempe--buah tahu matang--lonjor pete--santan instant--Secukupnya air--Seruas laos(sekitar 2cm geprek)--lembar daun salam--gula pasir--Secukupnya penyedap--siung bawang putih--siung bawang merah--buah cabe rawit merah/ cabe gendut--kunyit--buah kemiri sangrai--garam--
Tahu crispy simple,bungkus tahu putih/kuning (kotak)--bungkus tepung crispy sajiku--siung bawang putih (haluskan)--Secukupnya air--secukupnya Lada--secukupnya Masako--
Tahu paprika teriyaki ala fe',buah tahu cibuntu dipotong 6--bungkus tepung Sajiku (kecil)--buah paprika hijau potong2--buah paprika merah potong2--siung bawang putih geprek cincang halus--buah bawang bombay cincang kasar--buah tomat potong2--lembar daun bawang potong2--sendok makan saus teriyaki--sendok makan kecap manis--sendok teh garam--sendok teh gula--Sejumput merica bubuk--
Tahu krispi saus telur asin,2-balok tahu--bungkus tepung bumbu instan--butir telur asin rebus--siung bawang merah--siung bawang putih--biji cabe rawit--secukupnya daun bawang--sedikit garam dan penyedap--minyak untuk menggoreng--air--
"Semur Kentang, Tahu & Telur puyuh (KTT)","gram kentang(kupas, potong kotak, goreng matang)--buah tahu putih (potong kotak, goreng matang)--butir telur puyuh (rebus, kupas)--minyak goreng--Bumbu yg dihaluskan :--butir bawang merah--siung bawang putih--merica bubuk--garam--Bumbu tambahan :--gula pasir--kecap manis--batang kayu manis--"
Lodeh Tongkol Tahu Pedas,potong tongkol--buah tahu--🌸Bumbu Halus:--Bawang Merah--Bawang Putih--buah Kemiri--Kunyit--merica--ketumbar--buah cabe merah--buah cabe kecil (selera)--Secukupnya garam gula--sachet santan kara--lembar daun salam--buah daun serai geprek--
Lumpia isi tahu + telur,Bahan kulit :--gram tepung terigu--tepung kanji / tapioka--tepung maizena--butir telur--garam--minyak goreng--Secukupnya Air--Bahan isian :--potong tahu kuning (tahu putih juga bisa)--butir telur--tepung terigu--tepung kanji / tapioka--garam (secukupnya)--gula (secukupnya)--siung bawang merah--siung bawang putih--buah cabe (sesuai selera / secukupnya)--kecap asin--penyedap rasa (sesuai selera / secukupnya)--Bahan menggoreng :--gram minyak goreng--
Tahu Jeletot Jelutut,Bahan isian:--tahu goreng ukuran kecil--ons kubis (cuci bersih)--btg worter (kupas cuci bersih)--genggam kecambah (cuci bersih)--buah cabai rawit--Bumbu--sium bawang putih--siung bawang merah--btr kemiri--garam--gula pasir--kaldu jamur--Minyak secukupnya untk menumis--Bahan pencelup--grm tepung terigu--kanji--siung bawang putih--garam--kaldu jamur--btr kemiri--btg daun bawang--secukupnya Air matang--
Tahu campur seger,buah tahu cina--ikat selada--ons toge--bawang goreng--seledri--buah timun--bumbu kuah--butir caabe rawit--siung bawang putih--Secukupnya asam jawa--Secukupnya gula merah--garam--gula--
"Rica""CEKER+TAHU","ceker ayam--bungkus tahu putih--Ikat Kemangi--""Bumbu halus""--Bawang putih--Bawang merah--cabai warna orange--cabai merah--butir miri--garam--micin--bungkus kecap bangau--Jahe,lengkus geprek--Daun salam--Daun jeruk--Gula putih sckupnya--"
Tauge Tahu Tumis,Bahan Bahan:--tauge (me: buang akarnya)--tahu--siung bawang merah--Secukupnya paprika merah (bs dganti dg cabe merah)--Secukupnya paprika ijo (bs dganti dg cabe ijo)--kecap pedas (biasa yg ada biji cabenya itu)--Secukupnya garam--Secukupnya air--Secukupnya minyak goreng--
Oseng tahu sirih sosis,bks tahu sirih--bks sosis--cabe merah--Cengek (jika suka pedas)--bawang merah--bawang putih--tomat kecil--sachet kecap bango--saos tiram--Gula sckpnya--Penyedap sckpnya--
Tahu walik isi aci,"bungkus tahu matang(biasanya bungkus isi 10)--tepung kanji--tepung terigu--batang daun bawang--butir telur--Secukupnya daun seledri--Secukupnya penyedap (ak pake royko ayam)--Garam,merica bubuk--Secukupnya air--"
Tahu santan simple,papan Tahu malang--sachet Santan kara--siung Bawang merah  lalu cincang--siung Bawang putih  lalu cincang--biji Cabe rawit--seruas Kunyit--Garem--Gula--Air--
Tahu rambutan,"butir tahu putih--tepung terigu--bks mie telor (aq pake mie merk wahid)--Bumbu ditumbuk halus (siung bawang putih,kemiri,garem)--"
Perkedel Tahu,"buah tahu cina, cuci bersih, lumatkan dengan garpu--gram tepung kobe--butir telur--Daun bawang & seledri dicincang--saos tiram--kecap ikan--minyak wijen--Minyak sayur untuk menggoreng--"
Sayur Bayam Tahu,"ikat bayam--buah tahu--secukupnya Tauge--Pipilan Jagung--siung bawang merah, iris tipis--siung bawang putih, iris tipis--secukupnya Gula dan garam--secukupnya Temukunci--"
Tahu lada hitam simple,"kotak tahu sutra--siung bawang putih, geprek cincang--bawang bombay cincang--sachet saori lada hitam--air--secukupnya Minyak goreng--"
Tahu Goreng isi Sayur,buah tahu cina--buah wortel--batang besar daun bawang--siung bawang merah--siung bawang putih--merica--secukupnya Garam--butir telur--Minyak untuk menggoreng--
Kikil tahu mercon😁,bks kikil rebus--kotak tahu potonggoreng--ons cabe rawit campur--buah cabe keriting--siung bawang putih--siung bawang merah--butir kemiri--lembar daun salam--Gula garam penyedap--secukupnya Kecap manis--
Tumis Tahu Brokoli,"buah tahu putih (potong kecil)--bonggol brokoli (potong kecil)--buah cabe merah kriting (potong serong)--siung bawang merah (iris, cincang halus)--siung bawang putih (geprek lalu cingcang halus)--saus tiram--lada bubuk--secukupnya Kecap--secukupnya Gula--secukupnya Garam--secukupnya Air--"
Tahu telur,btr Telor--Tahu lepak--tepung trigu--tepung sajiku--Daun bawang secukupnya--Bumbu Yg haluskan:--biji Cabe rawit--siung Bawang putih--siung Bawang merah--Mrica bubuk secukupnya--
Semur telur kentang tahu,butir telur--buah kentang sedang--tahu sedang--bawang putih--bawang merah--biji pala utuh--lembar daun salam--Seiris laos--merica bubuk--Kecap--Garam--Gula pasir--Gula merah--Penyedap--
Sapo Tahu,"bungkus tahu sutra/tahu telur, potong2, balur terigu & goreng--udang kupas--buah bakso ikan, iris2--buah wortel besar, potong2--ikat sawi hijau, potong2--kantong (gr) jamur tiram, rendam air panas & tiriskan--btg daun bawang, iris2--siung bawang putih, geprek--siung bawang bombay, iris2--saos tiram--Sedikit minyak wijen--Secukupnya gula pasir, garam, lada & kaldu bubuk--Sedikit air--Sedikit minyak utk menumis--"
Sayur Lodeh Tahu,biji tahu coklat--siung bawang merah--siung bawang putih--buah cabe rawit--kunyit--ketumbar--Bumbu pelengkap--Lengkuas (geprek)--lembar daun salam--lembar daun jeruk--garam--gula--lada bubuk--masako rasa ayam--bks santan kara--secukupnya Air--
Perkedel tahu simpel,"potong tahu putih, haluskan--batang daun bawang iris tipis--btr telur kocok--secukupnya Garam--secukupnya Gula pasir--bawang merah--bawang putih--merica--Minyak untuk menggoreng--"
Tahu + Tempe + Teri Pedas Manis,buah tahu--bungkus tempe ukuran sedang--Teri Medan--buah cabe hijau--buah cabe rawit--buah daun bawang--siung bawang bombay--kecap manis--
Sayur Oyong Sopo tahu,"buah sayur oyong, kupas, potong2--ekor udang--bungkus sopo tahu (rasa sayur), digoreng/tidak (sesuai selera)--buah tomat ukuran kecil, potong2--Secukupnya garam--Bumbu halus--siung bawang merah--siung bawang putih--"
Tumis sayur asin cah baso dan tahu goreng,"ikat sayur asin / sawi pait, iris2--siung bawang putih, iris tipis--buah bakso sapi, iris2--buah tahu putih kotak kecil, belah 4, goreng stenga matang--buah cabe merah, iris serong--Secukupnya air dan minyak goreng--Secukupnya garam dan penyedap--"
Tahu kemangi ungkep,bj tahu putih mentah--siung bawang putih--siung bawang merah--bj cabe rawit--btr telor--bj tomat--iket kemangi--Masako--Garam--Trasi--
Tahu Cabe Garam,"buah tahu uk.besar/buah tahu uk.sedang--munjung tepung bumbu (me, sajiku)--munjung tepung tapioka--secukupnya Garam halus,--secukupnya Penyedap,--siung bawang putih, geprek, cincang--buah cabe merah besar, buang bijinya, cincang--batang daun bawang, cincang--Minyak untuk menggoreng & menumis--"
Sosis tahu homemade,"tahu putih,haluskan--wortel,parut dg parutan keju--butir telur size besar--siung bawang putih,haluskan--lada bubuk--secukupnya Garam--secukupnya Penyedap--tepung terigu--"
Nugget Tahu Crispy,"potong tahu putih kecil--1,ons tepung terigu--siung bawang merah--siung bawang putih--butir telur--Secukupnya garam--Secukupnya penyedap--"
Tahu crispy pedas,"tahu putih,di potong dadu--gram tepung bumbu--gram tepung beras--bubuk cabe--bawang putih--secukupnya Garam--"
Tahu telur puyuh saos teriyaki #resep akhir bulan,secukupnya Telur puyuh mentah--Tahu putih mentah--Baso sapi--Bumbu:--Saos teriyaki--siung Bawang merah--siung Bawang putih--secukupnya Garam dan gula--Royco ayam--Bawang bombay--Kecap manis--
orek tahu warna warni,buah tahu kuning (uk. kecil)--butir telur--buah baso (uk. kecil) (optional)--siung bawang merah--siung bawang putih--buah cabe merah besar--buah tomat--batang sawi--Penyedap rasa--Gula pasir--Lada bubuk--Minyak goreng--
Tumis Tahu Udang Rebon,"buah tahu--1,udang rebon--siung bawang putih--siung bawang merah--buah bawang bombay kecil--buah cabai rawit merah--buah cabai hijau besar--lembar daun salam--saus tiram--air--secukupnya Garam--secukupnya Kaldu ayam--secukupnya Gula merah--"
Sawi Tahu Kuah Sederhana,ikat Sawi hijau--buah tahu putih--buah cabe rawit--siung bawang putih--siung bawang merah--buah tomat--sendok garam halus--bungkus penyedap rasa--Secukupnya Minyak goreng--
Toge Goreng Tahu,toge--buah tahu kuning--kantong tauco seperti es mambo--potong oncom--batang daun bawang--bumbu--cabe merah--cabe rawit merah--cabe rawit hijau (tidak diulek)--siung bawang merah--siung bawang putih--lembar salam--Garam--Penyedap rasa (saya ga pakai)--Gula merah (sesuai selera)--Gula putih (sesuai selera)--secukupnya Kecap Bango--Minyak goreng untuk menumis--air--
Perkedel tahu sederhana,biji tahu putih ukuran sedang--buah wortel--btg daun bawang--buah telor--siung bawang putih--lada bubuk--Secukupnya garam--Penyedap rasa--Minyak goreng--
5.Tahu brokoli pedas manis,"bungkus tahu putih (isi 10)potong kecil rendam di air garam--kepal brokoli (iris rendam di air garam)--saos tiram--Secukupnya kecap manis, gula merah (sisir tipis)--Secukupnya garam,lada bubuk--Bawang goreng--bombay (iris)--siung bawang merah (iris tipis)--siung bawang putih (geprek cacah)--cabe rawit--cabe merah dan hijau--Daun salam + daun jeruk--"
Tahu tek Surabaya,Bahan saos--siung bawang putih--petis--cabai rawit pedas (sesuai selera)--gula merah--Secukupnya terasi--Secukupnya garam--air putih--Bahan pelengkap--Tahu pong--Kol--Gorengan (saya buat sendiri)--Lontong--Kerupuk--Telur ceplok--
Bakwan tahu teri,buah tahu uk sedang--teri medan--butir telur--Secukupnya tepung terigu--siung bawang putih (haluskan)--lada bubuk--ketumbar bubuk--Secukupnya garam--Minyak untuk menggoreng--
Tahu bulat simple,Sepotong tahu--butir telur--baking powder--baking soda--garam--penyedap--buah sosis utk isian (potong kecil)--Secukupnya minyak utk menggoreng--
Tumis Toge Tahu,ons Toge kira kira--kotak Tahu putih kecil--Bawang merah putih--Cabe merah--Gula pasir + Penyedap (me : indofood magic)--
Tahu tempe bacem ala anak kost,"papan tempe--bungkus tahu (isi 5)--siung bawang merah--siung bawang putih--butir kemiri--lengkuas (geprek)--secukupnya Asam jawa--secukupnya Garam, penyedap rasa--kecap--gula merah--"
Pepes Tahu,"buah Tahu putih--Lamtoro (pete cina)--Daun bawang merah--buah Tomat (harusnnya ijo, tp aku adanya yg merah 😊)--Kelapa muda (aku pake 1/4)--buah Bawang merah--buah Bawang putih--buah Cabe rawit--buah Cabe merah besar--Lengkuas--Garam,gula,ketumbar,(royco sesuai selera)--Daun pisang--"
Gulai Daging Tahu,potong tahu putih di goreng--daging--santan kental--lembar Daun Salam--lembar Daun jeruk--minyak goreng secukupnya untuk menumis--secukupnya Garam--penyedap rasa--💥bumbu halus:--buah cabe merah besar--buah lombok keriting--siung bawang putih--siung bawang merah--kunyit seruas jari--jahe seruas jari--jintan--ketumbar--pala--lada--
Tahu Crispy,"buah tahu cina (tahu apa saja bisa), rebus dengan sedikit garam, setelah direbus potong kotak dadu, sisihkan--bungkus tepung crispy uk kecil (resep asli tepung terigu di mix dengan tepung beras plus butir telur), karna masih punya tepung crispy, saya pakai saja 😁--tepung terigu--Secukupnya air--"
Tahu Isi a.k.a Tahu Susur Endesss,"buah tahu cokelat--minyak secukupnya untuk menggoreng--bahan pencelup :--gram tepung terigu--secukupnya merica bubuk--secukupnya garam--secukupnya air--bahan isian :--batang wortel, kupas kulit dan iris panjang tipis seperti korek api--gram toge--bumbu di haluskan :--siung bawang putih--merica bubuk--secukupnya garam--"
Tumis buncis tahu,siung bawang merah--siung bawang merah--laos--lembar daun salam--minyak goreng--buah tahu putih (potong dadu)--gram buncis muda--
Opor Ayam Telor Tahu,ayam potong2--Sedikit air jeruk nipis--butir telur (direbus)--kotak tahu (potongdan goreng setengah matang)--batang sereh (geprek)--ruas lengkuas (geprek)--lembar daun salam--lembar daun jeruk--bungkus santan kara (ml)--garam--gula--siung bawang merah--siung bawang putih--butir kemiri--ketumbar--Secukupnya merica bulat--ruas kunyit--ruas jahe--
Martabak Tahu Seuhah (pedas),"buah tahu putih (peras buang airnya)--butir telor ayam--buah sosis--Bawang daun--Wortel--Kulit lumpia--Merica, bawang putih, bawang merah, cabe rawit, garam, masako--"
Bubur oat ayam tahu,oat instant merah--bawang putih--Sedikit merica hitam--fillet ayam--kotak tahu potong kecil2--
Tumis taoge tahu,Taoge Besar--Biji Tahu--biji Tomat--Biji Bawang Merah di iris--Biji Bawang Putih di iris--Biji Cabe Merah--Terasi--
Dadar Tahu Telur,"buah tahu putih--butir telur, kocok lepas--cabe merah giling--batang daun bawang, iris--Secukupnya garam, kaldu jamur--"
Tahu Tauco,"buah tahu putih besar belah segitiga--bungkus tauco/ secukupnya--siung bawang merah iris--siung bawang hijau iris--buah cabe ijo iris--buah cabe merah iris--lmbr daun salam--sereh, geprek--ruas lengkuas, geprek--Kecap manis--air--secukupnya Gula, garam, penyedap rasa--"
Tumis tahu dan tauge,"buah tahu putih(satu bgks)--Tauge secukupnya,cuci bersih,sisihkan--bgks saos tiram/teriyaki--Cabe rawit dan cabe keriting secukupnya,iris tipis--siung bawang merah,iris tipis--siung bawang putih,iris tipis--buah tomat,potong2--secukupnya Gula dan garam--secukupnya Minyak untuk menumis--"
Tumis tahu kacang panjang,ikat kacang panjang--buah tahu goreng--buah cabe merah iris serong--buah cabe rawit--siung bawang merah iris--siung bawang putih iris--kecap manis--Lada--Garam--Kaldu jamur--Minyak goreng + wijen untuk menumis--Air se cukup nya--
Tahu Isi Akhir Pekan Ala Anto,Buah Tahu Kuning (belah pisahkan isinya)--Buah Wortel (Serut kasar)--Batang Daun Bawang (Cincang Kasar)--Lembar Kol (Iris Halus)--Bungkus Bihun Jagung (rendam air panas tiriskan potong2)--Tepung Terigu--Tepung Serba Guna--Tepung Beras--Secukupnya Kaldu Ayam Bubuk--Secukupnya Air--Secukupnya Minyak Goreng untuk menggoreng--Siung Bawang Putih--Merica Bubuk--Secukupnya Garam--
Martabak tahu,"buah tahu putih, cuci bersih dan haluskan--buah kol, iris tipis--buah wortel, potong dadu kecil--Batang daun bawang, iris tipis--butir telur--kaldu bubuk--lada bubuk--Secukupnya garam--lembar kulit lumpia--Secukupnya minyak goreng--Bumbu halus ::--butir bawang merah--siung bawang putih--Adonan perekat ::--terigu + air hingga kental--"
Tumis Tahu Kecap Legit,"papan tahu besar--siung bawang merah--siung bawang putih--siung bawang bombay--Cabe rawit, cabe hijau besar, cabe merah besar (sesuai selera)--irisan tipis lengkuas--lbr daun jeruk--Saus tiram (salah satu bahan wajib)--Kecap manis (saya pakai agak banyak)--Kecap raja rasa (option, saya kasih sedikit)--Gula merah (sedikit saja sbg pelengkap & supaya legit)--Terasi (sedikit)--Garam--Royco--"
Oseng tahu dan sayuran,"Tahu potong kotak--minyak utk menggoreng--minyak wijen--Brokoli--siung bawang putih, haluskan--jahe, haluskan--minyak wijen--cup Kecap asin--cuka beras--gula pasir/madu / agave syrup--Tepung jagung sdm, di larutkan--Biji wijen--"
"Oseng tahu ""simbah"" (sosis cambah)","buah tahu putih--buah sosis ayam--secukupnya Cambah panjang--Bumbu iris (males nguleg)😁 :--buah cabai rawit--siung bawang merah,--siung bawang putih,--bawang bombai,--tomat--Preseledri--seperlunya Saori saus tiram dan merica bubuk--"
Tahu isi Sambal,"buah tahu kuning--bks tepung bumbu serbaguna--Secukupnya air--Bahan Sambel:--buah cabe rawit setan/jablay--buah bawang merah--siung bawang putih--gula pasir (kalo gak suka, bisa tak pakai)--Secukupnya garam dan totole--Secukupnya minyak goreng--"
Tumis Tahu Sayur,"tahu telur, potongdan goreng--wortel, potong kotak--ikat sawi, potong2--batang daun bawang, iris miring--siung bawang putih,keprek--secukupnya Garam, gula, merica--st saus tiram--st minyak wijen--sm minyak goreng--sendok sayur air--"
Tahu isi,"buah tahu putih--garam--Isi :--kecambah seplastik--buah wortel--buah daun bawang--butir bawang merah halus--secukupnya garam rasa--garam--secukupnya merica--gula pasir--Tepung pelapis :--kunyit--siung bawang putih--butir bawang merah--5-tepung terigu--secukupnya air--garam, merica dan bubuk kaldu--"
Tumis oyong tahu,buah tahu goreng ukuran kecil--buah oyong--siung bawang merah--siung bawang putih--cabe hijau--cabe merah--sendok teri--Secukupnya garam--
"Opor tahu,tempe,telur puyuh","butir telur puyuh--papan tempe (potong sesuai selera)--buah tahu kuning--santan--Bumbu halus--buah bawang merah--buah bawang putih--buah kemiri--jari kunyit--jari jahe--jari lengkuas--ketumbar--Bahan tambahan--lbr daun jeruk--lbr daun salam--batng sereh (geprek)--secukupnya Garam,gula masako--jika suka #cabe rawit--"
Tahu petisan,"buah tahu ukuran sedang--telur puyuh (sdh matang)--Segenggam bawang daun, iris kecil-kecil--batang serai--Daun jeruk--santan--Bumbu yang dihaluskan--Kunyit--Jahe--Kunci--Petis udang--"
Cilok tahu goreng,potongTahu putih di kukus (haluskan)--Tepung terigu--tepung tapioka--Bawang putih di haluskan dan daun seledri cincang halus--secukupnya Royco--
Perkedel tahu udang,"buah tahu sedang--ekor udang galah yg besar--bungkus tepung tempe kriuk me : merk Kobe--lembar daun jeruk, buang tangkainya iris halus--butir telur--tepung terigu--siung bawang putih, geprek cincang--Sejumput garam untuk udang--"
Tahu bulat crispy,tahu ukuran sedang--siung bawang putih--Secukupnya penyedap rasa--baking powder--
Tahu jungkir balik (tahu walik),"ayam (pisahkan dari tulang nya)--siung bawang putih--secukupnya Pala--Merica--Garam--Sedikit royco untuk penyedap--Air mineral--Tepung terigu--Tepung tapioka--Tahu yang sudah digoreng kotak""--"
Rolade Daun Singkong dan Tahu,ikat daun singkong muda--potong tahu kotak--siung bawang putih--merica--garam--butir telur ayam--Bahan celup :--tepung terigu (sy pakai lemcana merah)--tepung beras--garam--merica--penyedap rasa (sy pakai Masako)--secukupnya Air--Minyak untuk menggoreng--
Soto Tahu Bening,tahu putih (potong dadu)--Secukupnya garam--Secukupnya kaldu bubuk--Secukupnya gula pasir--Secukupnya penyedap (optional)--batang daun bawang--tomat--batang daun bawang--daun salam--daun jeruk--ruas lengkuas--serai--jempol kunyit (geprek)--Secukupnya air----Bumbu halus;--bawang putih--bawang merah--Secukupnya merica--Secukupnya ketumbar----Pelengkap:--Secukupnya kol (rajang halus)--Secukupnya tauge--Secukupnya seledri--Secukupnya kecap--Secukupnya jeruk nipis--Secukupnya cabe rebus--
Tahu Walik,potong tahu--dada ayam--butir telur ayam--butir bawang merah--butir bawang putih--sendok makan tepung terigu--sendok makan tepung tapioka /kanji--Daun bawang--Garam--Gula--
Gulai Sotong isi tahu wortel,sotong ukuran besar--buah tahu kecil (untuk isi sotong)--batang wortel--secukupnya Daun bawang--santan kara kecil--telor ayam--secukupnya Gula pasir dan penyedap--siung bawang merah--siung bawang putih--kemiri--ruas kunyit--ruas jahe--cabe merah--Merica bubuk (sedikit saja)--ketumbar halus--batang serai (keprek)--ruas Laos (keprek)--lembar daun jeruk (robek)--lembar daun salam--
Martabak Tahu Daging,"Bahan:--daging giling--lembar kulit lumpia siap pakai (kali ini saya ga dobelin kulit lumpianya)--buah bawang bombay ukuran kecil, cincang kasar--siung bawang putih, cincang halus--batang daun bawang, iris tipis--butir telur--buah tahu putih, haluskan--pala bubuk--secukupnya Garam dan merica--Kaldu bubuk secukupnya (optional)--"
Perkedel tahu cina + ayam,Ayam fillet slice kecil/potong dada ayam--Tahu sutra besar/tahu cina--Kucai seiket kecil--Bawang putih 4siung sedang--butir Telur--secukupnya Garam--optional Kaldu jamur/totole--Tepung terigu segitiga full--
Pepes Tahu Kemangi,pcs Tahu putih kotak besar--ikat daun Kemangi--Daun pisang untuk membungkus--butir bawang merah--butir bawang putih--buah cabe merah--butir kemiri--sdk teh ketumbar--ruas jari kunyit--sdk teh lada bubuk--lembar daun salam--batang daun sereh dipotong panjang(kira-kira 4cm)--Secukupnya garam--
Tumis Tahu Telur Puyuh,"kotak tahu--butir telur puyuh (sesuai selera) yg sdh direbus--siung bawang putih (iris tipis)--siung bawang merah (iris tipis)--buah cabe merah besar (iris miring)--cabe rawit--lembar daun salam--buah serai geprek--lengkuas geprek--Secukupnya garam, gula--kecap manis--saus tiram--air (secukupnya)--secukupnya minyak (untuk menggoreng tahu & menumis)--"
Bakwan Tahu,"pcs tahu putih ukuran sedang, haluskan dg sendok / tangan--butir telor--batang daun bawang--batang daun sledri--pcs wortel, serut kasar--tepung bakwan--garam--merica--"
Tahu walik super crispy,buah tahu goreng--secukupnya adonan pentol/siomay https://cookpad.com/id/resep/siomaydimsum-rambutan-goreng-adonan--secukupnya minyak--
Tahu Walik,Tahu Goreng / Tahu Kempong Persegi Bagi lalu Balik sampai Putihnya dLuar--Adonan:--sendok Tepung Terigu--sendok Kaldu Sapi Bubuk--sendok Merica Bubuk--sendok Garam--sendok Cabai Bubuk--Secukupnya Air--Minyak untuk Mengoreng--
Tahu campur rumahan,"buah tahu--Kacang tanah--cabe rawit--siung bawang putih--Kol, seledri--secukupnya Garam, gula merah, kecap--Air hangat--Bawang goreng--"
Tahu Kulit Goreng Gurih,"buah tahu kulit, potong jadi 4--siung bawang putih uk.sedang--Secukupnya garam halus dan ketumbar bubuk--air--tepung bumbu serbaguna--Secukupnya minyak goreng--"
Tahu Cabe Garam,buah tahu kuning (potong jd per tahu)--siung bawang putih (cincang)--siung bawang merah (iris halus)--Cabe merah keriting (sesuai selera)--Cabe hijau keriting--(Cabe iris serong)--Tepung bumbu sasa hot n spicy--Tepung bumbu serba guna kobe--secukupnya Kaldu jamur / royco--batang Daun bawang (iris serong)--
Bacem tahu tempe,papan tahu--papan tempe--bawang merah--bawang putih--keping gula merah--ketumbar--mata asem jawa--garam--kecap--masako--ruas lengkuas geprek--
PIE Tahu Kacang,kotak tahu--bihun jagung--sambal pecel beli jd--Secukupnya daun bawang/pre--Secukupnya garam--Secukupnya sambal pecel utk topping--
Nasi uduk + sambel goreng ati ampela tahu bumbu bali,bahan nasi uduk :--liter beras--ruas lengkuas geprek--lembar dau salam--batang sere geprek--santan kara kemasan kecil--secukupnya garam--bahan sambel goreng ati ampela tahu bumbu bali :--pasang ati ampela--buah tahu putih--buah cabe merah kriting--buah cabe rawit merah--siung bawang merah--siung bawang putih--ruas lengkuas--secukupnya gula merah--secukupnya garam--secukupnya kecap--
Telur n Tahu Bumbu Balado,"butir telur rebus kupas sisihkan--buah tahu putih, potong diagonal keratsisihkan--cabe merah keriting--buah cabe rawit merah--siung bawang merah--siung bawang putih--buah tomat merah--Seruas lengkuas--daun salam--buah daun jeruk purut--batang sereh memarkan--gula putih--garam halus--bila suka Penyedap rasa--"
Tahu telur,"buah tahu putih, potong dadu--butir telur--gram toge pendek--gram kacang tanah goreng--batang daun bawang, potong-potong--siung bawang putih--buah cabai rawit atau sesuai selera--petis--kecap manis--secukupnya Garam--secukupnya Gula merah--secukupnya Terasi--secukupnya Merica--secukupnya Kaldu bubuk--secukupnya Air--"
Angsio Tahu ala Indah,"pak Tahu Telur, iris selebar 1cm--batang wortel, iris serong--buah bakso, iris tipis--gram jamur kuping, iris kasar--butir bawang putih, cincang kasar--garam--lada--gula--saus tiram--air--tepung maizena, untuk mengentalkan--minyak, untuk menumis--"
Sapo Tahu Spesial,"daging sapi giling--kuntum brokoli siangi--biji sapo tahu iris bulet--secukupnya jamur enoki--biji bawang bombay iris tipis--butir bawang putih cincang--biji cabe besar iris tipis--secukupnya garam, gula dan lada--secukupnya saori saus teriyaki dan kecap manis--"
Tumis sawi hijau toping tahu dan bakso,ikat sawi hijau--tahu (potong kotak2)--bakso (potong2)--cabe rawit julit--bawang putih--bawang merah--seruas Lengkuas--daun salam--Secukupnya Gula garam--saus tiram--
Soto Tahu,"Tulang ayam campur dg sayapnya--3-tahu kecil, dipotong dadu--Kol dirajang kasar--Daun bawang dirajang kadar--tangkai Seledri dirajang kasar--batang sereh yg besar--daun jeruk yg agak lebar--Lada bubuk--Garam--Penyedap--🍄bumbu yg dihaluskan🍄--siung bawang putih--siung bawang merah--butir kemiri--Kunyit--Jahe--Minyak untuk menumis bumbu--"
Botok jamur tahu udang,biji kelapa parut--grm udang bersih tanpa kepala dan kulit--bungkus jamur tiram--biji tahu--butir telor--biji tomat potong dadu--daun pisang secukup nya--Bumbu Halus--biji cabe merah besar--biji cabe rawit--siung bawang putih--bawang merah--biji kemiri--sendok teh ketumbar--sedikit jahe--sedikit kunyit--sedikit lengkuas--sedikit kencur--lmbar daun jeruk--garam--gula--msg kalau perlu aku ngk pakai--
Sup Baso Ayam Enoki plus Tahu 🍲,daging ayam giling--gram jamur enoki--buah bawang bombai--Bumbu bakso:--tepung maizena--kecap asin--parutan jahe--minyak wijen--secukupnya Garam dan lada--Bumbu sup:--dashi atau kaldu ayam--cangkir air--siung bawang putih digeprek--Sayur sop:--secukupnya Garam dan lada--batang wortel iris tipis--buah tahu potong kotak2--secukupnya Sayuran daun kubis--
